,ID,Pathogens,Link
564,18367.0,Salmonella enterica,Positive
565,dbAMP_04237,Pseudomonas aeruginosa,Positive
566,22318.0,Staphylococcus aureus,Positive
567,dbAMP_17572,Staphylococcus aureus,Positive
568,21029.0,Escherichia coli,Positive
569,dbAMP_33254,Staphylococcus aureus,Positive
570,21621.0,Candida albicans,Positive
571,dbAMP_21597,Staphylococcus epidermidis,Positive
572,dbAMP_23748,Staphylococcus epidermidis,Positive
573,dbAMP_22590,Candida albicans,Positive
574,dbAMP_16272,Pseudomonas aeruginosa,Positive
575,19890.0,Acinetobacter baumannii,Positive
576,dbAMP_24277,Escherichia coli,Positive
577,dbAMP_23814,Candida albicans,Positive
578,dbAMP_03967,Pseudomonas aeruginosa,Positive
579,dbAMP_23393,Escherichia coli,Positive
580,18043.0,Enterococcus faecalis,Positive
581,dbAMP_18099,Pseudomonas aeruginosa,Positive
582,dbAMP_20473,Klebsiella pneumoniae,Positive
583,20268.0,Pseudomonas aeruginosa,Positive
584,dbAMP_16044,Escherichia coli,Positive
585,dbAMP_17716,Salmonella enterica,Positive
586,dbAMP_27501,Klebsiella pneumoniae,Positive
587,dbAMP_14889,Salmonella enterica,Positive
588,dbAMP_22839,Escherichia coli,Positive
589,dbAMP_14772,Salmonella enterica,Positive
590,dbAMP_33616,Bacillus cereus,Positive
591,dbAMP_21975,Klebsiella pneumoniae,Positive
592,dbAMP_23035,Pseudomonas aeruginosa,Positive
593,dbAMP_20340,Enterococcus faecalis,Positive
594,dbAMP_34148,Staphylococcus aureus,Positive
595,dbAMP_19236,Bacillus subtilis,Positive
596,dbAMP_21931,Escherichia coli,Positive
597,dbAMP_33108,Staphylococcus aureus,Positive
598,dbAMP_16155,Salmonella enterica,Positive
599,dbAMP_16233,Acinetobacter baumannii,Positive
600,dbAMP_19167,Bacillus subtilis,Positive
601,dbAMP_16016,Bacillus subtilis,Positive
602,dbAMP_24876,Staphylococcus aureus,Positive
603,dbAMP_17220,Pseudomonas aeruginosa,Positive
604,dbAMP_34251,Staphylococcus aureus,Positive
605,22220.0,Staphylococcus epidermidis,Positive
606,dbAMP_11278,Staphylococcus aureus,Positive
607,dbAMP_18485,Micrococcus luteus,Positive
608,dbAMP_17583,Salmonella enterica,Positive
609,dbAMP_21221,Salmonella enterica,Positive
610,dbAMP_19729,Staphylococcus aureus,Positive
611,dbAMP_14733,Staphylococcus aureus,Positive
612,dbAMP_24640,Bacillus subtilis,Positive
613,dbAMP_19324,Escherichia coli,Positive
614,dbAMP_04450,Escherichia coli,Positive
615,dbAMP_10501,Staphylococcus epidermidis,Positive
616,dbAMP_01768,Staphylococcus aureus,Positive
617,22031.0,Acinetobacter baumannii,Positive
618,dbAMP_31802,Candida albicans,Positive
619,dbAMP_25195,Escherichia coli,Positive
620,dbAMP_19312,Escherichia coli,Positive
621,dbAMP_18054,Salmonella enterica,Positive
622,dbAMP_16129,Enterobacter cloacae,Positive
623,dbAMP_25055,Escherichia coli,Positive
624,dbAMP_10609,Klebsiella pneumoniae,Positive
625,dbAMP_19263,Staphylococcus aureus,Positive
626,dbAMP_27633,Escherichia coli,Positive
627,dbAMP_03861,Candida albicans,Positive
628,dbAMP_23906,Escherichia coli,Positive
629,21080.0,Salmonella enterica,Positive
630,21081.0,Staphylococcus epidermidis,Positive
631,dbAMP_10846,Klebsiella pneumoniae,Positive
632,dbAMP_19223,Acinetobacter baumannii,Positive
633,dbAMP_04959,Escherichia coli,Positive
634,19899.0,Pseudomonas aeruginosa,Positive
635,dbAMP_22629,Pseudomonas aeruginosa,Positive
636,dbAMP_17696,Bacillus subtilis,Positive
637,dbAMP_27254,Salmonella enterica,Positive
638,22214.0,Klebsiella pneumoniae,Positive
639,dbAMP_18730,Bacillus subtilis,Positive
640,DRAMP01430,Escherichia coli,Positive
641,dbAMP_17648,Bacillus subtilis,Positive
642,21832.0,Escherichia coli,Positive
643,17222.0,Acinetobacter baumannii,Positive
644,dbAMP_21220,Staphylococcus aureus,Positive
645,dbAMP_22067,Candida albicans,Positive
646,dbAMP_16088,Pseudomonas aeruginosa,Positive
647,20251.0,Listeria monocytogenes,Positive
648,dbAMP_11232,Bacillus megaterium,Positive
649,18987.0,Bacillus subtilis,Positive
650,dbAMP_17125,Bacillus subtilis,Positive
651,dbAMP_22831,Bacillus subtilis,Positive
652,dbAMP_03608,Enterococcus faecalis,Positive
653,dbAMP_27399,Pseudomonas aeruginosa,Positive
654,dbAMP_01904,Staphylococcus aureus,Positive
655,dbAMP_01658,Escherichia coli,Positive
656,dbAMP_19103,Escherichia coli,Positive
657,dbAMP_17200,Salmonella enterica,Positive
658,dbAMP_03310,Staphylococcus epidermidis,Positive
659,dbAMP_28831,Staphylococcus aureus,Positive
660,dbAMP_19827,Candida albicans,Positive
661,dbAMP_02066,Candida albicans,Positive
662,dbAMP_18438,Candida albicans,Positive
663,20337.0,Pseudomonas aeruginosa,Positive
664,dbAMP_19216,Klebsiella pneumoniae,Positive
665,dbAMP_33984,Acinetobacter baumannii,Positive
666,dbAMP_11361,Micrococcus luteus,Positive
667,21526.0,Bacillus subtilis,Positive
668,dbAMP_02541,Bacillus subtilis,Positive
669,19308.0,Candida albicans,Positive
670,dbAMP_17115,Bacillus cereus,Positive
671,dbAMP_02975,Staphylococcus aureus,Positive
672,dbAMP_21997,Bacillus subtilis,Positive
673,dbAMP_19047,Salmonella enterica,Positive
674,dbAMP_20421,Staphylococcus aureus,Positive
675,DRAMP02872,Cryptococcus neoformans,Positive
676,22339.0,Pseudomonas aeruginosa,Positive
677,dbAMP_03451,Pseudomonas aeruginosa,Positive
678,dbAMP_33032,Acinetobacter baumannii,Positive
679,dbAMP_27230,Staphylococcus aureus,Positive
680,dbAMP_19263,Bacillus subtilis,Positive
681,dbAMP_32934,Bacillus subtilis,Positive
682,dbAMP_05591,Staphylococcus aureus,Positive
683,18602.0,Escherichia coli,Positive
684,19370.0,Staphylococcus aureus,Positive
685,dbAMP_18928,Candida albicans,Positive
686,dbAMP_02745,Pseudomonas aeruginosa,Positive
687,dbAMP_20305,Escherichia coli,Positive
688,19575.0,Pseudomonas aeruginosa,Positive
689,dbAMP_24872,Bacillus subtilis,Positive
690,21618.0,Candida albicans,Positive
691,dbAMP_02395,Pseudomonas aeruginosa,Positive
692,dbAMP_00957,Staphylococcus aureus,Positive
693,dbAMP_22708,Bacillus subtilis,Positive
694,dbAMP_24277,Enterococcus faecium,Positive
695,dbAMP_04744,Staphylococcus aureus,Positive
696,dbAMP_16660,Escherichia coli,Positive
697,dbAMP_02022,Bacillus subtilis,Positive
698,dbAMP_22864,Escherichia coli,Positive
699,dbAMP_15985,Candida parapsilosis,Positive
700,dbAMP_17929,Enterococcus faecium,Positive
701,dbAMP_24606,Pseudomonas aeruginosa,Positive
702,dbAMP_16939,Escherichia coli,Positive
703,dbAMP_15828,Staphylococcus aureus,Positive
704,dbAMP_34223,Escherichia coli,Positive
705,dbAMP_02949,Enterococcus faecalis,Positive
706,dbAMP_11041,Staphylococcus aureus,Positive
707,dbAMP_19352,Staphylococcus aureus,Positive
708,dbAMP_18241,Staphylococcus aureus,Positive
709,dbAMP_05616,Staphylococcus aureus,Positive
710,dbAMP_19192,Enterococcus faecalis,Positive
711,dbAMP_15878,Escherichia coli,Positive
712,dbAMP_33014,Bacillus subtilis,Positive
713,dbAMP_01941,Escherichia coli,Positive
714,dbAMP_04223,Pseudomonas aeruginosa,Positive
715,dbAMP_23960,Staphylococcus aureus,Positive
716,dbAMP_22253,Staphylococcus aureus,Positive
717,dbAMP_32936,Staphylococcus aureus,Positive
718,dbAMP_23282,Pseudomonas aeruginosa,Positive
719,dbAMP_25386,Staphylococcus epidermidis,Positive
720,dbAMP_20774,Escherichia coli,Positive
721,dbAMP_16633,Candida albicans,Positive
722,17784.0,Escherichia coli,Positive
723,dbAMP_25377,Staphylococcus aureus,Positive
724,dbAMP_16201,Escherichia coli,Positive
725,dbAMP_16277,Escherichia coli,Positive
726,dbAMP_34003,Staphylococcus aureus,Positive
727,dbAMP_01850,Candida albicans,Positive
728,dbAMP_15897,Staphylococcus aureus,Positive
729,dbAMP_17574,Bacillus subtilis,Positive
730,dbAMP_23457,Staphylococcus epidermidis,Positive
731,dbAMP_23623,Escherichia coli,Positive
732,22247.0,Klebsiella pneumoniae,Positive
733,dbAMP_04075,Escherichia coli,Positive
734,20810.0,Staphylococcus aureus,Positive
735,dbAMP_15988,Escherichia coli,Positive
736,dbAMP_20501,Staphylococcus epidermidis,Positive
737,dbAMP_01988,Escherichia coli,Positive
738,dbAMP_31969,Salmonella enterica,Positive
739,dbAMP_25211,Micrococcus luteus,Positive
740,dbAMP_10900,Staphylococcus aureus,Positive
741,20041.0,Staphylococcus epidermidis,Positive
742,dbAMP_11672,Acinetobacter baumannii,Positive
743,21317.0,Escherichia coli,Positive
744,dbAMP_21698,Staphylococcus aureus,Positive
745,dbAMP_21278,Pseudomonas aeruginosa,Positive
746,dbAMP_18433,Salmonella enterica,Positive
747,dbAMP_17062,Bacillus subtilis,Positive
748,dbAMP_15947,Bacillus subtilis,Positive
749,dbAMP_19028,Pseudomonas aeruginosa,Positive
750,dbAMP_33109,Escherichia coli,Positive
751,DRAMP01969,Staphylococcus aureus,Positive
752,dbAMP_17802,Staphylococcus aureus,Positive
753,dbAMP_01910,Enterococcus faecalis,Positive
754,dbAMP_22175,Acinetobacter baumannii,Positive
755,dbAMP_05833,Enterococcus faecalis,Positive
756,dbAMP_17574,Salmonella enterica,Positive
757,dbAMP_10311,Staphylococcus aureus,Positive
758,dbAMP_00389,Pseudomonas aeruginosa,Positive
759,dbAMP_31185,Escherichia coli,Positive
760,19602.0,Escherichia coli,Positive
761,dbAMP_23931,Staphylococcus aureus,Positive
762,dbAMP_17610,Staphylococcus epidermidis,Positive
763,dbAMP_33175,Staphylococcus aureus,Positive
764,dbAMP_27516,Escherichia coli,Positive
765,dbAMP_11396,Candida albicans,Positive
766,dbAMP_19197,Bacillus subtilis,Positive
767,dbAMP_02696,Staphylococcus aureus,Positive
768,21188.0,Escherichia coli,Positive
769,dbAMP_02209,Pseudomonas aeruginosa,Positive
770,dbAMP_10631,Pseudomonas aeruginosa,Positive
771,dbAMP_22736,Micrococcus luteus,Positive
772,dbAMP_19300,Salmonella enterica,Positive
773,dbAMP_10433,Bacillus subtilis,Positive
774,dbAMP_17778,Salmonella enterica,Positive
775,dbAMP_19329,Escherichia coli,Positive
776,dbAMP_20762,Staphylococcus epidermidis,Positive
777,21529.0,Klebsiella pneumoniae,Positive
778,dbAMP_17054,Bacillus cereus,Positive
779,dbAMP_01791,Enterococcus faecalis,Positive
780,dbAMP_03331,Micrococcus luteus,Positive
781,dbAMP_16005,Klebsiella pneumoniae,Positive
782,dbAMP_18178,Escherichia coli,Positive
783,dbAMP_02087,Staphylococcus aureus,Positive
784,dbAMP_06675,Candida albicans,Positive
785,dbAMP_16140,Pseudomonas aeruginosa,Positive
786,dbAMP_33140,Pseudomonas aeruginosa,Positive
787,dbAMP_31333,Staphylococcus aureus,Positive
788,dbAMP_14242,Staphylococcus aureus,Positive
789,dbAMP_04356,Staphylococcus aureus,Positive
790,dbAMP_16859,Staphylococcus aureus,Positive
791,dbAMP_14830,Enterococcus faecalis,Positive
792,dbAMP_19259,Escherichia coli,Positive
793,dbAMP_11160,Pseudomonas aeruginosa,Positive
794,dbAMP_10546,Escherichia coli,Positive
795,dbAMP_15755,Escherichia coli,Positive
796,dbAMP_20540,Escherichia coli,Positive
797,dbAMP_17561,Pseudomonas aeruginosa,Positive
798,dbAMP_05861,Staphylococcus aureus,Positive
799,19844.0,Bacillus subtilis,Positive
800,20612.0,Acinetobacter baumannii,Positive
801,dbAMP_33135,Pseudomonas aeruginosa,Positive
802,dbAMP_18918,Escherichia coli,Positive
803,dbAMP_22825,Candida albicans,Positive
804,DRAMP01576,Escherichia coli,Positive
805,dbAMP_17221,Pseudomonas aeruginosa,Positive
806,dbAMP_16634,Cryptococcus neoformans,Positive
807,dbAMP_25250,Bacillus subtilis,Positive
808,dbAMP_23955,Staphylococcus aureus,Positive
809,20017.0,Escherichia coli,Positive
810,19676.0,Klebsiella pneumoniae,Positive
811,21165.0,Staphylococcus aureus,Positive
812,dbAMP_17656,Pseudomonas aeruginosa,Positive
813,dbAMP_19103,Bacillus subtilis,Positive
814,dbAMP_15957,Enterobacter cloacae,Positive
815,dbAMP_00302,Salmonella enterica,Positive
816,dbAMP_33098,Escherichia coli,Positive
817,dbAMP_16506,Candida albicans,Positive
818,dbAMP_16027,Salmonella enterica,Positive
819,dbAMP_23746,Escherichia coli,Positive
820,dbAMP_05139,Pseudomonas aeruginosa,Positive
821,dbAMP_15887,Acinetobacter baumannii,Positive
822,dbAMP_16215,Salmonella enterica,Positive
823,dbAMP_14726,Pseudomonas aeruginosa,Positive
824,dbAMP_24274,Micrococcus luteus,Positive
825,dbAMP_20926,Staphylococcus aureus,Positive
826,dbAMP_12191,Escherichia coli,Positive
827,dbAMP_15596,Bacillus subtilis,Positive
828,dbAMP_21946,Pseudomonas aeruginosa,Positive
829,dbAMP_16811,Escherichia coli,Positive
830,dbAMP_16236,Acinetobacter baumannii,Positive
831,dbAMP_14793,Staphylococcus aureus,Positive
832,dbAMP_20568,Escherichia coli,Positive
833,dbAMP_04361,Escherichia coli,Positive
834,dbAMP_18048,Staphylococcus epidermidis,Positive
835,dbAMP_22072,Candida albicans,Positive
836,8541.0,Escherichia coli,Positive
837,dbAMP_18940,Bacillus subtilis,Positive
838,DRAMP00074,Listeria monocytogenes,Positive
839,dbAMP_17808,Pseudomonas aeruginosa,Positive
840,dbAMP_32943,Bacillus subtilis,Positive
841,2025.0,Escherichia coli,Positive
842,717.0,Bacillus subtilis,Positive
843,dbAMP_31805,Enterococcus faecium,Positive
844,dbAMP_27314,Pseudomonas aeruginosa,Positive
845,dbAMP_02335,Candida parapsilosis,Positive
846,dbAMP_21395,Staphylococcus aureus,Positive
847,DRAMP01844,Klebsiella pneumoniae,Positive
848,dbAMP_16055,Pseudomonas aeruginosa,Positive
849,dbAMP_03514,Escherichia coli,Positive
850,dbAMP_05113,Klebsiella pneumoniae,Positive
851,dbAMP_10531,Escherichia coli,Positive
852,20827.0,Enterococcus faecalis,Positive
853,dbAMP_15802,Staphylococcus aureus,Positive
854,17784.0,Staphylococcus epidermidis,Positive
855,dbAMP_23979,Escherichia coli,Positive
856,dbAMP_18040,Salmonella enterica,Positive
857,dbAMP_31801,Candida albicans,Positive
858,dbAMP_15792,Escherichia coli,Positive
859,17424.0,Acinetobacter baumannii,Positive
860,dbAMP_21723,Staphylococcus aureus,Positive
861,dbAMP_05782,Bacillus subtilis,Positive
862,dbAMP_24412,Pseudomonas aeruginosa,Positive
863,dbAMP_04249,Staphylococcus aureus,Positive
864,dbAMP_33086,Escherichia coli,Positive
865,dbAMP_27541,Micrococcus luteus,Positive
866,dbAMP_19236,Pseudomonas aeruginosa,Positive
867,dbAMP_19322,Staphylococcus aureus,Positive
868,dbAMP_18820,Escherichia coli,Positive
869,dbAMP_24012,Escherichia coli,Positive
870,7484.0,Escherichia coli,Positive
871,dbAMP_11527,Listeria monocytogenes,Positive
872,dbAMP_33632,Bacillus subtilis,Positive
873,dbAMP_22289,Bacillus cereus,Positive
874,dbAMP_15895,Bacillus cereus,Positive
875,19125.0,Escherichia coli,Positive
876,dbAMP_32932,Escherichia coli,Positive
877,dbAMP_34302,Escherichia coli,Positive
878,21528.0,Staphylococcus aureus,Positive
879,dbAMP_18637,Escherichia coli,Positive
880,dbAMP_21370,Staphylococcus aureus,Positive
881,dbAMP_18373,Pseudomonas aeruginosa,Positive
882,dbAMP_24419,Staphylococcus aureus,Positive
883,dbAMP_18052,Candida albicans,Positive
884,dbAMP_10542,Escherichia coli,Positive
885,dbAMP_10426,Micrococcus luteus,Positive
886,dbAMP_05268,Listeria monocytogenes,Positive
887,dbAMP_21226,Pseudomonas aeruginosa,Positive
888,dbAMP_24757,Escherichia coli,Positive
889,18790.0,Cryptococcus neoformans,Positive
890,dbAMP_20328,Escherichia coli,Positive
891,dbAMP_25356,Acinetobacter baumannii,Positive
892,dbAMP_23915,Staphylococcus aureus,Positive
893,dbAMP_19153,Enterobacter cloacae,Positive
894,dbAMP_05356,Staphylococcus aureus,Positive
895,dbAMP_11396,Bacillus subtilis,Positive
896,dbAMP_31729,Escherichia coli,Positive
897,dbAMP_18450,Enterococcus faecalis,Positive
898,dbAMP_11047,Staphylococcus epidermidis,Positive
899,dbAMP_15893,Escherichia coli,Positive
900,dbAMP_24296,Klebsiella pneumoniae,Positive
901,dbAMP_01616,Staphylococcus aureus,Positive
902,dbAMP_21277,Pseudomonas aeruginosa,Positive
903,dbAMP_18053,Candida parapsilosis,Positive
904,dbAMP_17994,Pseudomonas aeruginosa,Positive
905,dbAMP_27368,Staphylococcus epidermidis,Positive
906,dbAMP_20531,Candida albicans,Positive
907,dbAMP_17972,Pseudomonas aeruginosa,Positive
908,dbAMP_19217,Candida albicans,Positive
909,dbAMP_14787,Staphylococcus aureus,Positive
910,dbAMP_17097,Escherichia coli,Positive
911,dbAMP_28797,Staphylococcus aureus,Positive
912,dbAMP_02419,Pseudomonas aeruginosa,Positive
913,19913.0,Staphylococcus aureus,Positive
914,DRAMP04095,Enterococcus faecalis,Positive
915,dbAMP_16472,Candida albicans,Positive
916,dbAMP_01941,Staphylococcus aureus,Positive
917,dbAMP_17997,Pseudomonas aeruginosa,Positive
918,dbAMP_23717,Staphylococcus aureus,Positive
919,dbAMP_01594,Candida albicans,Positive
920,dbAMP_01697,Pseudomonas aeruginosa,Positive
921,dbAMP_18978,Bacillus subtilis,Positive
922,dbAMP_15811,Staphylococcus aureus,Positive
923,DRAMP18614,Bacillus subtilis,Positive
924,dbAMP_17143,Klebsiella pneumoniae,Positive
925,dbAMP_02736,Klebsiella pneumoniae,Positive
926,17225.0,Escherichia coli,Positive
927,dbAMP_16217,Pseudomonas aeruginosa,Positive
928,dbAMP_04343,Staphylococcus aureus,Positive
929,20938.0,Staphylococcus aureus,Positive
930,dbAMP_03389,Pseudomonas aeruginosa,Positive
931,dbAMP_18667,Escherichia coli,Positive
932,22166.0,Escherichia coli,Positive
933,dbAMP_17141,Acinetobacter baumannii,Positive
934,dbAMP_31443,Staphylococcus aureus,Positive
935,20057.0,Escherichia coli,Positive
936,dbAMP_22866,Escherichia coli,Positive
937,dbAMP_33027,Escherichia coli,Positive
938,dbAMP_25436,Micrococcus luteus,Positive
939,dbAMP_22841,Staphylococcus aureus,Positive
940,dbAMP_25407,Escherichia coli,Positive
941,dbAMP_16004,Klebsiella pneumoniae,Positive
942,21879.0,Acinetobacter baumannii,Positive
943,dbAMP_24075,Staphylococcus aureus,Positive
944,dbAMP_17771,Escherichia coli,Positive
945,20251.0,Pseudomonas aeruginosa,Positive
946,dbAMP_03528,Candida albicans,Positive
947,dbAMP_18139,Acinetobacter baumannii,Positive
948,22024.0,Escherichia coli,Positive
949,17513.0,Candida albicans,Positive
950,dbAMP_02112,Escherichia coli,Positive
951,dbAMP_16501,Klebsiella pneumoniae,Positive
952,dbAMP_18785,Bacillus subtilis,Positive
953,dbAMP_04742,Listeria monocytogenes,Positive
954,19906.0,Pseudomonas aeruginosa,Positive
955,dbAMP_16424,Escherichia coli,Positive
956,dbAMP_16278,Bacillus megaterium,Positive
957,dbAMP_19793,Escherichia coli,Positive
958,dbAMP_14820,Salmonella enterica,Positive
959,dbAMP_22246,Escherichia coli,Positive
960,20938.0,Acinetobacter baumannii,Positive
961,20208.0,Pseudomonas aeruginosa,Positive
962,18235.0,Escherichia coli,Positive
963,20582.0,Escherichia coli,Positive
964,dbAMP_16635,Escherichia coli,Positive
965,dbAMP_19525,Escherichia coli,Positive
966,dbAMP_33024,Bacillus subtilis,Positive
967,dbAMP_25012,Staphylococcus aureus,Positive
968,dbAMP_03238,Pseudomonas aeruginosa,Positive
969,20403.0,Escherichia coli,Positive
970,dbAMP_27117,Candida parapsilosis,Positive
971,dbAMP_33106,Pseudomonas aeruginosa,Positive
972,19605.0,Pseudomonas aeruginosa,Positive
973,19986.0,Acinetobacter baumannii,Positive
974,DRAMP02423,Staphylococcus aureus,Positive
975,dbAMP_21148,Bacillus cereus,Positive
976,22095.0,Listeria monocytogenes,Positive
977,dbAMP_22826,Candida albicans,Positive
978,dbAMP_16714,Escherichia coli,Positive
979,dbAMP_17327,Klebsiella pneumoniae,Positive
980,dbAMP_21370,Enterococcus faecium,Positive
981,dbAMP_01844,Bacillus subtilis,Positive
982,dbAMP_20663,Enterococcus faecalis,Positive
983,dbAMP_04788,Escherichia coli,Positive
984,dbAMP_33691,Escherichia coli,Positive
985,dbAMP_15829,Escherichia coli,Positive
986,dbAMP_15773,Escherichia coli,Positive
987,dbAMP_21636,Enterococcus faecalis,Positive
988,18024.0,Staphylococcus aureus,Positive
989,DRAMP20975,Listeria monocytogenes,Positive
990,20159.0,Klebsiella pneumoniae,Positive
991,22217.0,Pseudomonas aeruginosa,Positive
992,12113.0,Listeria monocytogenes,Positive
993,dbAMP_03076,Candida albicans,Positive
994,dbAMP_11568,Staphylococcus aureus,Positive
995,18785.0,Micrococcus luteus,Positive
996,dbAMP_23748,Pseudomonas aeruginosa,Positive
997,dbAMP_01257,Candida albicans,Positive
998,dbAMP_21608,Micrococcus luteus,Positive
999,dbAMP_22697,Escherichia coli,Positive
1000,dbAMP_21228,Pseudomonas aeruginosa,Positive
1001,dbAMP_02642,Staphylococcus aureus,Positive
1002,dbAMP_32012,Staphylococcus epidermidis,Positive
1003,904.0,Acinetobacter baumannii,Positive
1004,dbAMP_33030,Staphylococcus epidermidis,Positive
1005,dbAMP_05530,Staphylococcus epidermidis,Positive
1006,dbAMP_16752,Enterococcus faecium,Positive
1007,dbAMP_20678,Staphylococcus aureus,Positive
