,ID,Pathogens,Link
571,dbAMP_14723,Salmonella enterica,Positive
572,dbAMP_14806,Pseudomonas aeruginosa,Positive
573,dbAMP_23342,Escherichia coli,Positive
574,dbAMP_04606,Salmonella enterica,Positive
575,20318.0,Salmonella enterica,Positive
576,19924.0,Staphylococcus aureus,Positive
577,DRAMP03405,Bacillus megaterium,Positive
578,22312.0,Pseudomonas aeruginosa,Positive
579,dbAMP_22095,Escherichia coli,Positive
580,19777.0,Bacillus cereus,Positive
581,DRAMP01452,Escherichia coli,Positive
582,dbAMP_20716,Pseudomonas aeruginosa,Positive
583,DRAMP01844,Escherichia coli,Positive
584,17328.0,Staphylococcus aureus,Positive
585,dbAMP_24893,Staphylococcus aureus,Positive
586,19986.0,Staphylococcus epidermidis,Positive
587,dbAMP_03793,Escherichia coli,Positive
588,17434.0,Acinetobacter baumannii,Positive
589,dbAMP_16047,Candida albicans,Positive
590,dbAMP_16145,Bacillus subtilis,Positive
591,dbAMP_33029,Bacillus subtilis,Positive
592,dbAMP_22968,Salmonella enterica,Positive
593,dbAMP_02998,Salmonella enterica,Positive
594,DRAMP29046,Staphylococcus epidermidis,Positive
595,dbAMP_02223,Staphylococcus epidermidis,Positive
596,19556.0,Escherichia coli,Positive
597,21859.0,Escherichia coli,Positive
598,20267.0,Escherichia coli,Positive
599,dbAMP_24771,Staphylococcus aureus,Positive
600,dbAMP_20703,Candida parapsilosis,Positive
601,dbAMP_02395,Pseudomonas aeruginosa,Positive
602,7058.0,Candida albicans,Positive
603,dbAMP_00217,Escherichia coli,Positive
604,dbAMP_02976,Staphylococcus aureus,Positive
605,dbAMP_05113,Escherichia coli,Positive
606,dbAMP_27425,Enterococcus faecalis,Positive
607,dbAMP_03984,Candida albicans,Positive
608,340.0,Bacillus subtilis,Positive
609,dbAMP_02094,Candida albicans,Positive
610,dbAMP_27429,Acinetobacter baumannii,Positive
611,dbAMP_16045,Micrococcus luteus,Positive
612,dbAMP_02429,Micrococcus luteus,Positive
613,dbAMP_03640,Bacillus megaterium,Positive
614,dbAMP_19285,Enterococcus faecalis,Positive
615,dbAMP_04331,Acinetobacter baumannii,Positive
616,dbAMP_25172,Staphylococcus aureus,Positive
617,7058.0,Acinetobacter baumannii,Positive
618,dbAMP_20434,Pseudomonas aeruginosa,Positive
619,dbAMP_23204,Staphylococcus aureus,Positive
620,dbAMP_19174,Staphylococcus epidermidis,Positive
621,dbAMP_04702,Staphylococcus aureus,Positive
622,dbAMP_10498,Staphylococcus aureus,Positive
623,dbAMP_01964,Enterococcus faecalis,Positive
624,dbAMP_24599,Micrococcus luteus,Positive
625,dbAMP_16713,Bacillus subtilis,Positive
626,dbAMP_20828,Staphylococcus aureus,Positive
627,dbAMP_25403,Enterococcus faecalis,Positive
628,dbAMP_33993,Escherichia coli,Positive
629,2302.0,Bacillus subtilis,Positive
630,dbAMP_00067,Salmonella enterica,Positive
631,dbAMP_00215,Staphylococcus aureus,Positive
632,2267.0,Bacillus subtilis,Positive
633,dbAMP_17472,Staphylococcus aureus,Positive
634,20014.0,Bacillus cereus,Positive
635,22363.0,Pseudomonas aeruginosa,Positive
636,dbAMP_24029,Escherichia coli,Positive
637,dbAMP_25152,Staphylococcus epidermidis,Positive
638,dbAMP_02992,Klebsiella pneumoniae,Positive
639,dbAMP_23587,Bacillus subtilis,Positive
640,dbAMP_21128,Salmonella enterica,Positive
641,19477.0,Pseudomonas aeruginosa,Positive
642,dbAMP_21221,Acinetobacter baumannii,Positive
643,dbAMP_19725,Enterococcus faecalis,Positive
644,dbAMP_10653,Cryptococcus neoformans,Positive
645,dbAMP_18695,Escherichia coli,Positive
646,dbAMP_21205,Staphylococcus aureus,Positive
647,dbAMP_03640,Pseudomonas aeruginosa,Positive
648,dbAMP_27604,Candida albicans,Positive
649,dbAMP_19371,Salmonella enterica,Positive
650,dbAMP_33301,Pseudomonas aeruginosa,Positive
651,21512.0,Staphylococcus aureus,Positive
652,21515.0,Acinetobacter baumannii,Positive
653,dbAMP_33233,Candida albicans,Positive
654,dbAMP_18604,Escherichia coli,Positive
655,dbAMP_27532,Staphylococcus epidermidis,Positive
656,22365.0,Pseudomonas aeruginosa,Positive
657,dbAMP_04959,Candida albicans,Positive
658,dbAMP_27226,Staphylococcus epidermidis,Positive
659,DRAMP02912,Pseudomonas aeruginosa,Positive
660,dbAMP_03408,Staphylococcus epidermidis,Positive
661,18649.0,Escherichia coli,Positive
662,dbAMP_34010,Salmonella enterica,Positive
663,dbAMP_16553,Escherichia coli,Positive
664,dbAMP_12014,Staphylococcus aureus,Positive
665,dbAMP_16232,Staphylococcus aureus,Positive
666,dbAMP_19692,Listeria monocytogenes,Positive
667,18297.0,Salmonella enterica,Positive
668,dbAMP_11107,Staphylococcus aureus,Positive
669,dbAMP_17569,Staphylococcus aureus,Positive
670,19668.0,Staphylococcus aureus,Positive
671,dbAMP_19045,Salmonella enterica,Positive
672,775.0,Bacillus subtilis,Positive
673,18757.0,Klebsiella pneumoniae,Positive
674,dbAMP_23936,Salmonella enterica,Positive
675,dbAMP_23936,Escherichia coli,Positive
676,dbAMP_31353,Pseudomonas aeruginosa,Positive
677,18083.0,Escherichia coli,Positive
678,dbAMP_03089,Escherichia coli,Positive
679,dbAMP_20675,Pseudomonas aeruginosa,Positive
680,dbAMP_25443,Enterococcus faecium,Positive
681,dbAMP_31632,Escherichia coli,Positive
682,dbAMP_25301,Staphylococcus aureus,Positive
683,dbAMP_01206,Candida albicans,Positive
684,dbAMP_19789,Pseudomonas aeruginosa,Positive
685,dbAMP_22693,Staphylococcus aureus,Positive
686,dbAMP_23108,Klebsiella pneumoniae,Positive
687,dbAMP_31645,Staphylococcus aureus,Positive
688,dbAMP_16032,Staphylococcus aureus,Positive
689,dbAMP_22543,Bacillus subtilis,Positive
690,dbAMP_17460,Candida albicans,Positive
691,dbAMP_24055,Escherichia coli,Positive
692,dbAMP_10863,Staphylococcus aureus,Positive
693,dbAMP_16309,Staphylococcus aureus,Positive
694,dbAMP_16329,Escherichia coli,Positive
695,14973.0,Staphylococcus epidermidis,Positive
696,dbAMP_16430,Enterococcus faecalis,Positive
697,dbAMP_02898,Pseudomonas aeruginosa,Positive
698,dbAMP_11153,Escherichia coli,Positive
699,dbAMP_22695,Staphylococcus aureus,Positive
700,dbAMP_31692,Listeria monocytogenes,Positive
701,dbAMP_02970,Escherichia coli,Positive
702,dbAMP_24335,Listeria monocytogenes,Positive
703,dbAMP_23917,Salmonella enterica,Positive
704,dbAMP_25245,Escherichia coli,Positive
705,dbAMP_17055,Staphylococcus aureus,Positive
706,dbAMP_21968,Escherichia coli,Positive
707,22250.0,Acinetobacter baumannii,Positive
708,dbAMP_17461,Staphylococcus aureus,Positive
709,dbAMP_18595,Staphylococcus aureus,Positive
710,dbAMP_16000,Pseudomonas aeruginosa,Positive
711,dbAMP_19532,Escherichia coli,Positive
712,dbAMP_01477,Klebsiella pneumoniae,Positive
713,dbAMP_16216,Bacillus subtilis,Positive
714,20496.0,Salmonella enterica,Positive
715,dbAMP_02533,Enterococcus faecium,Positive
716,dbAMP_21228,Staphylococcus aureus,Positive
717,20037.0,Salmonella enterica,Positive
718,dbAMP_02395,Staphylococcus epidermidis,Positive
719,dbAMP_27470,Escherichia coli,Positive
720,20392.0,Escherichia coli,Positive
721,dbAMP_21127,Staphylococcus aureus,Positive
722,dbAMP_01958,Escherichia coli,Positive
723,dbAMP_19043,Staphylococcus epidermidis,Positive
724,dbAMP_16410,Escherichia coli,Positive
725,dbAMP_22630,Staphylococcus epidermidis,Positive
726,dbAMP_14721,Escherichia coli,Positive
727,dbAMP_20529,Staphylococcus aureus,Positive
728,340.0,Bacillus cereus,Positive
729,dbAMP_24802,Bacillus subtilis,Positive
730,dbAMP_16023,Bacillus subtilis,Positive
731,19813.0,Pseudomonas aeruginosa,Positive
732,DRAMP03797,Staphylococcus aureus,Positive
733,dbAMP_24307,Salmonella enterica,Positive
734,dbAMP_20537,Bacillus subtilis,Positive
735,dbAMP_18561,Escherichia coli,Positive
736,dbAMP_33176,Staphylococcus epidermidis,Positive
737,dbAMP_31245,Staphylococcus aureus,Positive
738,dbAMP_16003,Klebsiella pneumoniae,Positive
739,22217.0,Staphylococcus epidermidis,Positive
740,dbAMP_02506,Escherichia coli,Positive
741,dbAMP_01804,Bacillus subtilis,Positive
742,dbAMP_21435,Staphylococcus aureus,Positive
743,dbAMP_19743,Escherichia coli,Positive
744,dbAMP_24294,Staphylococcus aureus,Positive
745,dbAMP_02049,Escherichia coli,Positive
746,dbAMP_16279,Candida albicans,Positive
747,dbAMP_31810,Staphylococcus aureus,Positive
748,dbAMP_00389,Staphylococcus aureus,Positive
749,1687.0,Enterococcus faecium,Positive
750,dbAMP_00623,Bacillus subtilis,Positive
751,dbAMP_02867,Bacillus cereus,Positive
752,dbAMP_16530,Escherichia coli,Positive
753,dbAMP_22596,Bacillus subtilis,Positive
754,dbAMP_33075,Acinetobacter baumannii,Positive
755,dbAMP_02643,Staphylococcus aureus,Positive
756,dbAMP_23974,Candida albicans,Positive
757,dbAMP_04995,Pseudomonas aeruginosa,Positive
758,dbAMP_19293,Bacillus megaterium,Positive
759,dbAMP_33330,Staphylococcus aureus,Positive
760,dbAMP_15824,Staphylococcus aureus,Positive
761,dbAMP_02838,Escherichia coli,Positive
762,19929.0,Pseudomonas aeruginosa,Positive
763,dbAMP_33391,Staphylococcus aureus,Positive
764,dbAMP_02841,Staphylococcus aureus,Positive
765,dbAMP_03408,Staphylococcus aureus,Positive
766,dbAMP_00235,Bacillus subtilis,Positive
767,dbAMP_24066,Escherichia coli,Positive
768,dbAMP_18549,Escherichia coli,Positive
769,dbAMP_10311,Enterococcus faecium,Positive
770,dbAMP_20472,Staphylococcus aureus,Positive
771,dbAMP_21637,Escherichia coli,Positive
772,17239.0,Pseudomonas aeruginosa,Positive
773,dbAMP_19834,Escherichia coli,Positive
774,dbAMP_25211,Micrococcus luteus,Positive
775,dbAMP_20479,Micrococcus luteus,Positive
776,19501.0,Staphylococcus epidermidis,Positive
777,4298.0,Candida albicans,Positive
778,dbAMP_17778,Klebsiella pneumoniae,Positive
779,536.0,Staphylococcus aureus,Positive
780,dbAMP_17964,Escherichia coli,Positive
781,dbAMP_19659,Staphylococcus aureus,Positive
782,dbAMP_18793,Escherichia coli,Positive
783,dbAMP_27641,Enterococcus faecalis,Positive
784,dbAMP_15757,Pseudomonas aeruginosa,Positive
785,dbAMP_19690,Bacillus subtilis,Positive
786,21255.0,Pseudomonas aeruginosa,Positive
787,dbAMP_19158,Pseudomonas aeruginosa,Positive
788,dbAMP_17686,Bacillus subtilis,Positive
789,dbAMP_02628,Escherichia coli,Positive
790,20009.0,Staphylococcus aureus,Positive
791,dbAMP_16090,Klebsiella pneumoniae,Positive
792,dbAMP_17021,Pseudomonas aeruginosa,Positive
793,dbAMP_10426,Enterobacter cloacae,Positive
794,17531.0,Salmonella enterica,Positive
795,dbAMP_17751,Bacillus subtilis,Positive
796,dbAMP_20118,Klebsiella pneumoniae,Positive
797,4999.0,Klebsiella pneumoniae,Positive
798,21991.0,Bacillus subtilis,Positive
799,21532.0,Bacillus subtilis,Positive
800,dbAMP_23691,Bacillus megaterium,Positive
801,dbAMP_16760,Staphylococcus epidermidis,Positive
802,dbAMP_33219,Staphylococcus aureus,Positive
803,dbAMP_33027,Pseudomonas aeruginosa,Positive
804,dbAMP_04810,Staphylococcus aureus,Positive
805,dbAMP_27232,Escherichia coli,Positive
806,dbAMP_31899,Staphylococcus aureus,Positive
807,2267.0,Salmonella enterica,Positive
808,dbAMP_10426,Escherichia coli,Positive
809,18658.0,Enterococcus faecium,Positive
810,dbAMP_20324,Bacillus subtilis,Positive
811,dbAMP_15968,Candida albicans,Positive
812,dbAMP_23135,Enterococcus faecalis,Positive
813,dbAMP_02831,Staphylococcus aureus,Positive
814,dbAMP_27686,Staphylococcus aureus,Positive
815,dbAMP_17504,Salmonella enterica,Positive
816,dbAMP_18394,Escherichia coli,Positive
817,dbAMP_10339,Cryptococcus neoformans,Positive
818,dbAMP_21601,Staphylococcus aureus,Positive
819,18787.0,Micrococcus luteus,Positive
820,4425.0,Klebsiella pneumoniae,Positive
821,dbAMP_18746,Escherichia coli,Positive
822,dbAMP_17179,Pseudomonas aeruginosa,Positive
823,dbAMP_33157,Staphylococcus aureus,Positive
824,18234.0,Staphylococcus aureus,Positive
825,DRAMP01098,Pseudomonas aeruginosa,Positive
826,dbAMP_14723,Staphylococcus epidermidis,Positive
827,dbAMP_14816,Staphylococcus aureus,Positive
828,dbAMP_18080,Staphylococcus aureus,Positive
829,dbAMP_10629,Staphylococcus aureus,Positive
830,dbAMP_33598,Escherichia coli,Positive
831,dbAMP_17633,Escherichia coli,Positive
832,dbAMP_02777,Bacillus megaterium,Positive
833,dbAMP_34583,Salmonella enterica,Positive
834,dbAMP_21082,Bacillus subtilis,Positive
835,dbAMP_11448,Staphylococcus aureus,Positive
836,dbAMP_21439,Pseudomonas aeruginosa,Positive
837,dbAMP_11232,Candida albicans,Positive
838,dbAMP_21443,Pseudomonas aeruginosa,Positive
839,dbAMP_20253,Pseudomonas aeruginosa,Positive
840,dbAMP_20658,Klebsiella pneumoniae,Positive
841,dbAMP_03853,Candida albicans,Positive
842,dbAMP_21599,Micrococcus luteus,Positive
843,dbAMP_14846,Pseudomonas aeruginosa,Positive
844,dbAMP_04842,Staphylococcus epidermidis,Positive
845,dbAMP_10566,Staphylococcus aureus,Positive
846,dbAMP_05861,Staphylococcus epidermidis,Positive
847,dbAMP_16152,Salmonella enterica,Positive
848,dbAMP_19794,Pseudomonas aeruginosa,Positive
849,dbAMP_33789,Staphylococcus aureus,Positive
850,dbAMP_11118,Bacillus megaterium,Positive
851,20539.0,Pseudomonas aeruginosa,Positive
852,dbAMP_23179,Staphylococcus aureus,Positive
853,dbAMP_16784,Bacillus subtilis,Positive
854,dbAMP_16134,Escherichia coli,Positive
855,dbAMP_18060,Candida albicans,Positive
856,dbAMP_20545,Bacillus subtilis,Positive
857,21891.0,Acinetobacter baumannii,Positive
858,dbAMP_25188,Acinetobacter baumannii,Positive
859,dbAMP_21823,Staphylococcus aureus,Positive
860,dbAMP_11278,Salmonella enterica,Positive
861,19638.0,Acinetobacter baumannii,Positive
862,dbAMP_05715,Escherichia coli,Positive
863,18789.0,Staphylococcus epidermidis,Positive
864,dbAMP_18443,Escherichia coli,Positive
865,dbAMP_10305,Micrococcus luteus,Positive
866,dbAMP_22514,Escherichia coli,Positive
867,dbAMP_34588,Salmonella enterica,Positive
868,dbAMP_21601,Escherichia coli,Positive
869,dbAMP_22814,Candida albicans,Positive
870,dbAMP_20339,Pseudomonas aeruginosa,Positive
871,dbAMP_19223,Acinetobacter baumannii,Positive
872,dbAMP_33137,Pseudomonas aeruginosa,Positive
873,5349.0,Pseudomonas aeruginosa,Positive
874,dbAMP_00479,Escherichia coli,Positive
875,22321.0,Staphylococcus aureus,Positive
876,dbAMP_15951,Bacillus subtilis,Positive
877,dbAMP_17847,Staphylococcus epidermidis,Positive
878,dbAMP_15812,Enterococcus faecalis,Positive
879,dbAMP_00032,Enterococcus faecalis,Positive
880,dbAMP_21771,Salmonella enterica,Positive
881,5135.0,Bacillus subtilis,Positive
882,dbAMP_23936,Pseudomonas aeruginosa,Positive
883,21531.0,Escherichia coli,Positive
884,19949.0,Staphylococcus epidermidis,Positive
885,dbAMP_33086,Candida albicans,Positive
886,dbAMP_04791,Klebsiella pneumoniae,Positive
887,dbAMP_17578,Pseudomonas aeruginosa,Positive
888,dbAMP_09654,Staphylococcus epidermidis,Positive
889,dbAMP_24871,Bacillus cereus,Positive
890,dbAMP_27101,Pseudomonas aeruginosa,Positive
891,19234.0,Pseudomonas aeruginosa,Positive
892,dbAMP_16555,Staphylococcus aureus,Positive
893,dbAMP_18940,Staphylococcus aureus,Positive
894,dbAMP_22021,Bacillus subtilis,Positive
895,dbAMP_18405,Staphylococcus aureus,Positive
896,dbAMP_02231,Staphylococcus aureus,Positive
897,dbAMP_02446,Escherichia coli,Positive
898,dbAMP_19307,Klebsiella pneumoniae,Positive
899,dbAMP_19236,Micrococcus luteus,Positive
900,904.0,Escherichia coli,Positive
901,dbAMP_02419,Candida albicans,Positive
902,dbAMP_05183,Staphylococcus aureus,Positive
903,dbAMP_14797,Escherichia coli,Positive
904,dbAMP_17583,Candida albicans,Positive
905,dbAMP_03760,Escherichia coli,Positive
906,dbAMP_21694,Micrococcus luteus,Positive
907,19877.0,Escherichia coli,Positive
908,dbAMP_24826,Bacillus subtilis,Positive
909,dbAMP_24277,Micrococcus luteus,Positive
910,dbAMP_16121,Escherichia coli,Positive
911,dbAMP_25043,Escherichia coli,Positive
912,dbAMP_01993,Staphylococcus aureus,Positive
913,dbAMP_21600,Micrococcus luteus,Positive
914,dbAMP_05947,Salmonella enterica,Positive
915,dbAMP_18245,Escherichia coli,Positive
916,dbAMP_16387,Escherichia coli,Positive
917,20930.0,Escherichia coli,Positive
918,dbAMP_27241,Pseudomonas aeruginosa,Positive
919,dbAMP_23757,Pseudomonas aeruginosa,Positive
920,17520.0,Staphylococcus aureus,Positive
921,19355.0,Pseudomonas aeruginosa,Positive
922,dbAMP_24142,Escherichia coli,Positive
923,dbAMP_16076,Escherichia coli,Positive
924,dbAMP_14886,Staphylococcus epidermidis,Positive
925,dbAMP_01594,Enterococcus faecium,Positive
926,dbAMP_23367,Escherichia coli,Positive
927,dbAMP_17452,Staphylococcus aureus,Positive
928,dbAMP_04599,Escherichia coli,Positive
929,20001.0,Escherichia coli,Positive
930,dbAMP_18733,Micrococcus luteus,Positive
931,dbAMP_14707,Staphylococcus epidermidis,Positive
932,22215.0,Escherichia coli,Positive
933,19635.0,Pseudomonas aeruginosa,Positive
934,dbAMP_22062,Staphylococcus aureus,Positive
935,dbAMP_18106,Staphylococcus epidermidis,Positive
936,dbAMP_33137,Salmonella enterica,Positive
937,13802.0,Pseudomonas aeruginosa,Positive
938,dbAMP_20755,Candida albicans,Positive
939,dbAMP_23098,Bacillus subtilis,Positive
940,dbAMP_16930,Pseudomonas aeruginosa,Positive
941,19551.0,Salmonella enterica,Positive
942,dbAMP_10670,Escherichia coli,Positive
943,dbAMP_17955,Cryptococcus neoformans,Positive
944,dbAMP_32932,Staphylococcus aureus,Positive
945,dbAMP_33711,Listeria monocytogenes,Positive
946,dbAMP_03612,Escherichia coli,Positive
947,dbAMP_10482,Candida albicans,Positive
948,dbAMP_17220,Pseudomonas aeruginosa,Positive
949,dbAMP_16125,Escherichia coli,Positive
950,21884.0,Klebsiella pneumoniae,Positive
951,5346.0,Staphylococcus epidermidis,Positive
952,20067.0,Micrococcus luteus,Positive
953,20842.0,Candida parapsilosis,Positive
954,21003.0,Staphylococcus aureus,Positive
955,dbAMP_16218,Escherichia coli,Positive
956,dbAMP_18793,Staphylococcus epidermidis,Positive
957,19941.0,Staphylococcus aureus,Positive
958,dbAMP_20305,Pseudomonas aeruginosa,Positive
959,dbAMP_17567,Staphylococcus epidermidis,Positive
960,dbAMP_34248,Staphylococcus aureus,Positive
961,dbAMP_04263,Staphylococcus aureus,Positive
962,19608.0,Staphylococcus aureus,Positive
963,dbAMP_34039,Staphylococcus aureus,Positive
964,dbAMP_17716,Pseudomonas aeruginosa,Positive
965,dbAMP_21608,Escherichia coli,Positive
966,dbAMP_10247,Escherichia coli,Positive
967,19616.0,Escherichia coli,Positive
968,dbAMP_16130,Candida albicans,Positive
969,dbAMP_23991,Enterococcus faecium,Positive
970,19197.0,Pseudomonas aeruginosa,Positive
971,dbAMP_32020,Acinetobacter baumannii,Positive
972,dbAMP_23036,Staphylococcus aureus,Positive
973,dbAMP_16083,Pseudomonas aeruginosa,Positive
974,dbAMP_03609,Escherichia coli,Positive
975,dbAMP_20281,Staphylococcus aureus,Positive
976,dbAMP_21969,Pseudomonas aeruginosa,Positive
977,dbAMP_03451,Bacillus megaterium,Positive
978,dbAMP_02079,Escherichia coli,Positive
979,dbAMP_23210,Escherichia coli,Positive
980,20575.0,Acinetobacter baumannii,Positive
981,dbAMP_20659,Candida albicans,Positive
982,dbAMP_23950,Staphylococcus aureus,Positive
983,dbAMP_23763,Escherichia coli,Positive
984,dbAMP_05295,Staphylococcus epidermidis,Positive
985,dbAMP_15852,Escherichia coli,Positive
986,19943.0,Staphylococcus aureus,Positive
987,dbAMP_18170,Candida albicans,Positive
988,dbAMP_16131,Bacillus cereus,Positive
989,20855.0,Bacillus subtilis,Positive
990,20543.0,Enterococcus faecalis,Positive
991,dbAMP_33033,Escherichia coli,Positive
992,dbAMP_02020,Staphylococcus aureus,Positive
993,260.0,Staphylococcus aureus,Positive
994,22285.0,Staphylococcus aureus,Positive
995,dbAMP_16246,Bacillus subtilis,Positive
996,dbAMP_15969,Salmonella enterica,Positive
997,dbAMP_23167,Micrococcus luteus,Positive
998,dbAMP_23457,Staphylococcus aureus,Positive
999,dbAMP_16105,Escherichia coli,Positive
1000,dbAMP_18144,Escherichia coli,Positive
1001,dbAMP_16163,Pseudomonas aeruginosa,Positive
1002,dbAMP_12178,Listeria monocytogenes,Positive
1003,dbAMP_32647,Micrococcus luteus,Positive
1004,dbAMP_16238,Acinetobacter baumannii,Positive
1005,dbAMP_06416,Micrococcus luteus,Positive
1006,dbAMP_23727,Escherichia coli,Positive
1007,dbAMP_18431,Escherichia coli,Positive
1008,dbAMP_16047,Escherichia coli,Positive
1009,dbAMP_21875,Candida albicans,Positive
1010,DRAMP03472,Escherichia coli,Positive
1011,dbAMP_31707,Escherichia coli,Positive
