,PeptideID,TargetID,ID,Pathogens,Link
467,4627,11,dbAMP_15829,Pseudomonas aeruginosa,Positive
468,5447,11,dbAMP_17102,Pseudomonas aeruginosa,Positive
469,5933,0,dbAMP_17878,Acinetobacter baumannii,Positive
470,4645,14,dbAMP_15860,Staphylococcus aureus,Positive
471,4039,7,dbAMP_10755,Escherichia coli,Positive
472,864,6,19773.0,Enterococcus faecium,Positive
473,1996,8,564.0,Klebsiella pneumoniae,Positive
474,5215,3,dbAMP_16634,Bacillus subtilis,Positive
475,9485,7,dbAMP_24143,Escherichia coli,Positive
476,6449,15,dbAMP_18747,Staphylococcus epidermidis,Positive
477,10472,14,dbAMP_28794,Staphylococcus aureus,Positive
478,5273,7,dbAMP_16750,Escherichia coli,Positive
479,170,0,17424.0,Acinetobacter baumannii,Positive
480,927,14,19888.0,Staphylococcus aureus,Positive
481,2386,3,dbAMP_00613,Bacillus subtilis,Positive
482,9203,9,dbAMP_23676,Listeria monocytogenes,Positive
483,4719,10,dbAMP_15959,Micrococcus luteus,Positive
484,2514,7,dbAMP_01699,Escherichia coli,Positive
485,2943,11,dbAMP_02709,Pseudomonas aeruginosa,Positive
486,6477,14,dbAMP_18787,Staphylococcus aureus,Positive
487,9358,13,dbAMP_23942,Salmonella enterica,Positive
488,639,7,18893.0,Escherichia coli,Positive
489,2884,14,dbAMP_02574,Staphylococcus aureus,Positive
490,3690,14,dbAMP_05203,Staphylococcus aureus,Positive
491,3341,2,dbAMP_03794,Bacillus megaterium,Positive
492,1877,7,22280.0,Escherichia coli,Positive
493,3708,11,dbAMP_05268,Pseudomonas aeruginosa,Positive
494,6814,6,dbAMP_19226,Enterococcus faecium,Positive
495,10185,13,dbAMP_26141,Salmonella enterica,Positive
496,876,6,19821.0,Enterococcus faecium,Positive
497,9241,7,dbAMP_23752,Escherichia coli,Positive
498,6862,3,dbAMP_19296,Bacillus subtilis,Positive
499,4428,13,dbAMP_14828,Salmonella enterica,Positive
500,1216,14,20384.0,Staphylococcus aureus,Positive
501,10523,6,dbAMP_31186,Enterococcus faecium,Positive
502,8340,15,dbAMP_22062,Staphylococcus epidermidis,Positive
503,8208,14,dbAMP_21884,Staphylococcus aureus,Positive
504,3234,7,dbAMP_03511,Escherichia coli,Positive
505,3225,7,dbAMP_03483,Escherichia coli,Positive
506,5069,3,dbAMP_16347,Bacillus subtilis,Positive
507,6473,7,dbAMP_18783,Escherichia coli,Positive
508,10575,7,dbAMP_31646,Escherichia coli,Positive
509,3521,14,dbAMP_04575,Staphylococcus aureus,Positive
510,1368,7,20856.0,Escherichia coli,Positive
511,7100,8,dbAMP_19736,Klebsiella pneumoniae,Positive
512,5447,8,dbAMP_17102,Klebsiella pneumoniae,Positive
513,4384,14,dbAMP_14782,Staphylococcus aureus,Positive
514,9436,8,dbAMP_24044,Klebsiella pneumoniae,Positive
515,1275,4,20543.0,Cryptococcus neoformans,Positive
516,1648,7,21830.0,Escherichia coli,Positive
517,5723,15,dbAMP_17540,Staphylococcus epidermidis,Positive
518,1038,2,20070.0,Bacillus megaterium,Positive
519,1759,14,21970.0,Staphylococcus aureus,Positive
520,10195,7,dbAMP_27088,Escherichia coli,Positive
521,1610,14,21673.0,Staphylococcus aureus,Positive
522,1903,6,22315.0,Enterococcus faecium,Positive
523,6684,7,dbAMP_19026,Escherichia coli,Positive
524,3981,3,dbAMP_10500,Bacillus subtilis,Positive
525,9804,11,dbAMP_24743,Pseudomonas aeruginosa,Positive
526,4683,14,dbAMP_15919,Staphylococcus aureus,Positive
527,3482,10,dbAMP_04369,Micrococcus luteus,Positive
528,4416,13,dbAMP_14816,Salmonella enterica,Positive
529,5170,14,dbAMP_16531,Staphylococcus aureus,Positive
530,3208,7,dbAMP_03451,Escherichia coli,Positive
531,755,14,19494.0,Staphylococcus aureus,Positive
532,9336,13,dbAMP_23917,Salmonella enterica,Positive
533,9054,14,dbAMP_23288,Staphylococcus aureus,Positive
534,4329,14,dbAMP_14726,Staphylococcus aureus,Positive
535,3311,14,dbAMP_03694,Staphylococcus aureus,Positive
536,9893,3,dbAMP_24916,Bacillus subtilis,Positive
537,4705,14,dbAMP_15944,Staphylococcus aureus,Positive
538,420,15,18121.0,Staphylococcus epidermidis,Positive
539,3778,3,dbAMP_05723,Bacillus subtilis,Positive
540,7784,1,dbAMP_21129,Bacillus cereus,Positive
541,10364,14,dbAMP_27572,Staphylococcus aureus,Positive
542,7531,9,dbAMP_20753,Listeria monocytogenes,Positive
543,2812,7,dbAMP_02317,Escherichia coli,Positive
544,6295,7,dbAMP_18539,Escherichia coli,Positive
545,10320,1,dbAMP_27450,Bacillus cereus,Positive
546,10855,14,dbAMP_32948,Staphylococcus aureus,Positive
547,10810,3,dbAMP_32865,Bacillus subtilis,Positive
548,3394,7,dbAMP_04016,Escherichia coli,Positive
549,1359,7,20839.0,Escherichia coli,Positive
550,1597,14,21652.0,Staphylococcus aureus,Positive
551,5817,3,dbAMP_17683,Bacillus subtilis,Positive
552,3576,15,dbAMP_04734,Staphylococcus epidermidis,Positive
553,4617,15,dbAMP_15810,Staphylococcus epidermidis,Positive
554,3636,11,dbAMP_04929,Pseudomonas aeruginosa,Positive
555,4450,7,dbAMP_14850,Escherichia coli,Positive
556,1977,7,481.0,Escherichia coli,Positive
557,1060,14,20134.0,Staphylococcus aureus,Positive
558,11140,14,dbAMP_33345,Staphylococcus aureus,Positive
559,8011,13,dbAMP_21493,Salmonella enterica,Positive
560,2049,3,764.0,Bacillus subtilis,Positive
561,3593,9,dbAMP_04774,Listeria monocytogenes,Positive
562,2975,14,dbAMP_02836,Staphylococcus aureus,Positive
563,3719,7,dbAMP_05294,Escherichia coli,Positive
564,5922,14,dbAMP_17853,Staphylococcus aureus,Positive
565,2887,14,dbAMP_02583,Staphylococcus aureus,Positive
566,4424,7,dbAMP_14824,Escherichia coli,Positive
567,10378,7,dbAMP_27606,Escherichia coli,Positive
568,4439,11,dbAMP_14839,Pseudomonas aeruginosa,Positive
569,1111,7,20231.0,Escherichia coli,Positive
570,4645,3,dbAMP_15860,Bacillus subtilis,Positive
571,74,3,14868.0,Bacillus subtilis,Positive
572,10156,3,dbAMP_25417,Bacillus subtilis,Positive
573,4114,11,dbAMP_11067,Pseudomonas aeruginosa,Positive
574,4171,14,dbAMP_11396,Staphylococcus aureus,Positive
575,6813,14,dbAMP_19225,Staphylococcus aureus,Positive
576,3591,7,dbAMP_04764,Escherichia coli,Positive
577,781,13,19557.0,Salmonella enterica,Positive
578,4447,14,dbAMP_14847,Staphylococcus aureus,Positive
579,4814,14,dbAMP_16060,Staphylococcus aureus,Positive
580,6919,14,dbAMP_19371,Staphylococcus aureus,Positive
581,9096,7,dbAMP_23395,Escherichia coli,Positive
582,1043,11,20079.0,Pseudomonas aeruginosa,Positive
583,7486,7,dbAMP_20657,Escherichia coli,Positive
584,4342,7,dbAMP_14739,Escherichia coli,Positive
585,9749,14,dbAMP_24606,Staphylococcus aureus,Positive
586,54,11,14110.0,Pseudomonas aeruginosa,Positive
587,9089,3,dbAMP_23381,Bacillus subtilis,Positive
588,4786,13,dbAMP_16032,Salmonella enterica,Positive
589,771,7,19524.0,Escherichia coli,Positive
590,6523,14,dbAMP_18833,Staphylococcus aureus,Positive
591,7486,14,dbAMP_20657,Staphylococcus aureus,Positive
592,3535,15,dbAMP_04606,Staphylococcus epidermidis,Positive
593,3985,14,dbAMP_10513,Staphylococcus aureus,Positive
594,6905,14,dbAMP_19350,Staphylococcus aureus,Positive
595,607,13,18812.0,Salmonella enterica,Positive
596,4026,5,dbAMP_10671,Enterobacter cloacae,Positive
597,6521,7,dbAMP_18831,Escherichia coli,Positive
598,6936,7,dbAMP_19410,Escherichia coli,Positive
599,944,14,19909.0,Staphylococcus aureus,Positive
600,11294,15,dbAMP_33926,Staphylococcus epidermidis,Positive
601,5393,7,dbAMP_17005,Escherichia coli,Positive
602,9228,3,dbAMP_23725,Bacillus subtilis,Positive
603,1663,7,21846.0,Escherichia coli,Positive
604,7078,11,dbAMP_19710,Pseudomonas aeruginosa,Positive
605,459,7,18235.0,Escherichia coli,Positive
606,7698,8,dbAMP_21020,Klebsiella pneumoniae,Positive
607,1271,3,20539.0,Bacillus subtilis,Positive
608,4061,11,dbAMP_10859,Pseudomonas aeruginosa,Positive
609,7513,7,dbAMP_20729,Escherichia coli,Positive
610,5864,13,dbAMP_17779,Salmonella enterica,Positive
611,10502,14,dbAMP_31133,Staphylococcus aureus,Positive
612,7157,13,dbAMP_19809,Salmonella enterica,Positive
613,3994,0,dbAMP_10549,Acinetobacter baumannii,Positive
614,3134,14,dbAMP_03280,Staphylococcus aureus,Positive
615,3923,14,dbAMP_10100,Staphylococcus aureus,Positive
616,2427,14,dbAMP_00973,Staphylococcus aureus,Positive
617,4654,13,dbAMP_15869,Salmonella enterica,Positive
618,5395,14,dbAMP_17013,Staphylococcus aureus,Positive
619,74,9,14868.0,Listeria monocytogenes,Positive
620,3530,14,dbAMP_04601,Staphylococcus aureus,Positive
621,3684,10,dbAMP_05178,Micrococcus luteus,Positive
622,8338,3,dbAMP_22043,Bacillus subtilis,Positive
623,9364,15,dbAMP_23950,Staphylococcus epidermidis,Positive
624,9223,10,dbAMP_23720,Micrococcus luteus,Positive
625,3278,11,dbAMP_03613,Pseudomonas aeruginosa,Positive
626,5791,11,dbAMP_17651,Pseudomonas aeruginosa,Positive
627,2722,7,dbAMP_02117,Escherichia coli,Positive
628,1403,14,21006.0,Staphylococcus aureus,Positive
629,7517,13,dbAMP_20734,Salmonella enterica,Positive
630,2125,15,DRAMP02294,Staphylococcus epidermidis,Positive
631,4810,14,dbAMP_16056,Staphylococcus aureus,Positive
632,10433,8,dbAMP_28230,Klebsiella pneumoniae,Positive
633,10515,8,dbAMP_31178,Klebsiella pneumoniae,Positive
634,7607,11,dbAMP_20927,Pseudomonas aeruginosa,Positive
635,2830,3,dbAMP_02395,Bacillus subtilis,Positive
636,5560,8,dbAMP_17349,Klebsiella pneumoniae,Positive
637,2768,7,dbAMP_02202,Escherichia coli,Positive
638,10211,11,dbAMP_27124,Pseudomonas aeruginosa,Positive
639,2497,3,dbAMP_01656,Bacillus subtilis,Positive
640,10868,7,dbAMP_32997,Escherichia coli,Positive
641,5213,11,dbAMP_16632,Pseudomonas aeruginosa,Positive
642,6132,15,dbAMP_18187,Staphylococcus epidermidis,Positive
643,5793,7,dbAMP_17653,Escherichia coli,Positive
644,2134,14,DRAMP02473,Staphylococcus aureus,Positive
645,4889,3,dbAMP_16150,Bacillus subtilis,Positive
646,3660,7,dbAMP_05087,Escherichia coli,Positive
647,2596,11,dbAMP_01911,Pseudomonas aeruginosa,Positive
648,3249,11,dbAMP_03548,Pseudomonas aeruginosa,Positive
649,7344,7,dbAMP_20405,Escherichia coli,Positive
650,6391,7,dbAMP_18640,Escherichia coli,Positive
651,497,7,18370.0,Escherichia coli,Positive
652,5863,3,dbAMP_17778,Bacillus subtilis,Positive
653,8182,7,dbAMP_21825,Escherichia coli,Positive
654,528,10,18605.0,Micrococcus luteus,Positive
655,8331,7,dbAMP_22035,Escherichia coli,Positive
656,4831,11,dbAMP_16081,Pseudomonas aeruginosa,Positive
657,7980,11,dbAMP_21439,Pseudomonas aeruginosa,Positive
658,8446,7,dbAMP_22292,Escherichia coli,Positive
659,6855,11,dbAMP_19288,Pseudomonas aeruginosa,Positive
660,757,5,19500.0,Enterobacter cloacae,Positive
661,858,3,19703.0,Bacillus subtilis,Positive
662,1402,0,21004.0,Acinetobacter baumannii,Positive
663,4648,3,dbAMP_15863,Bacillus subtilis,Positive
664,2179,7,DRAMP03750,Escherichia coli,Positive
665,8333,3,dbAMP_22037,Bacillus subtilis,Positive
666,4007,7,dbAMP_10595,Escherichia coli,Positive
667,2308,15,dbAMP_00230,Staphylococcus epidermidis,Positive
668,7728,8,dbAMP_21050,Klebsiella pneumoniae,Positive
669,8080,14,dbAMP_21637,Staphylococcus aureus,Positive
670,10025,10,dbAMP_25152,Micrococcus luteus,Positive
671,9783,14,dbAMP_24675,Staphylococcus aureus,Positive
672,979,15,19948.0,Staphylococcus epidermidis,Positive
673,3281,14,dbAMP_03634,Staphylococcus aureus,Positive
674,8916,5,dbAMP_23099,Enterobacter cloacae,Positive
675,3798,11,dbAMP_05798,Pseudomonas aeruginosa,Positive
676,7495,7,dbAMP_20673,Escherichia coli,Positive
677,10757,3,dbAMP_32454,Bacillus subtilis,Positive
678,4394,14,dbAMP_14792,Staphylococcus aureus,Positive
679,2784,14,dbAMP_02238,Staphylococcus aureus,Positive
680,760,8,19512.0,Klebsiella pneumoniae,Positive
681,3544,0,dbAMP_04638,Acinetobacter baumannii,Positive
682,4302,7,dbAMP_14695,Escherichia coli,Positive
683,3362,5,dbAMP_03851,Enterobacter cloacae,Positive
684,3575,7,dbAMP_04733,Escherichia coli,Positive
685,6851,9,dbAMP_19284,Listeria monocytogenes,Positive
686,10180,14,dbAMP_25443,Staphylococcus aureus,Positive
687,3816,15,dbAMP_05895,Staphylococcus epidermidis,Positive
688,3259,10,dbAMP_03573,Micrococcus luteus,Positive
689,3324,14,dbAMP_03746,Staphylococcus aureus,Positive
690,7033,7,dbAMP_19593,Escherichia coli,Positive
691,10589,7,dbAMP_31695,Escherichia coli,Positive
692,4316,7,dbAMP_14712,Escherichia coli,Positive
693,11239,14,dbAMP_33687,Staphylococcus aureus,Positive
694,371,13,18048.0,Salmonella enterica,Positive
695,6139,5,dbAMP_18206,Enterobacter cloacae,Positive
696,3993,13,dbAMP_10546,Salmonella enterica,Positive
697,3399,3,dbAMP_04074,Bacillus subtilis,Positive
698,4751,14,dbAMP_15992,Staphylococcus aureus,Positive
699,9784,7,dbAMP_24676,Escherichia coli,Positive
700,2148,14,DRAMP02872,Staphylococcus aureus,Positive
701,65,14,14344.0,Staphylococcus aureus,Positive
702,2168,4,DRAMP03405,Cryptococcus neoformans,Positive
703,980,14,19949.0,Staphylococcus aureus,Positive
704,6698,11,dbAMP_19046,Pseudomonas aeruginosa,Positive
705,3984,11,dbAMP_10510,Pseudomonas aeruginosa,Positive
706,2048,11,763.0,Pseudomonas aeruginosa,Positive
707,6361,8,dbAMP_18606,Klebsiella pneumoniae,Positive
708,7509,7,dbAMP_20725,Escherichia coli,Positive
709,11213,14,dbAMP_33612,Staphylococcus aureus,Positive
710,3155,10,dbAMP_03328,Micrococcus luteus,Positive
711,716,7,19292.0,Escherichia coli,Positive
712,9251,7,dbAMP_23763,Escherichia coli,Positive
713,10257,7,dbAMP_27249,Escherichia coli,Positive
714,1965,10,3382.0,Micrococcus luteus,Positive
715,8863,3,dbAMP_22904,Bacillus subtilis,Positive
716,1004,1,20012.0,Bacillus cereus,Positive
717,2937,7,dbAMP_02696,Escherichia coli,Positive
718,781,14,19557.0,Staphylococcus aureus,Positive
719,8211,3,dbAMP_21894,Bacillus subtilis,Positive
720,5128,14,dbAMP_16430,Staphylococcus aureus,Positive
721,3609,7,dbAMP_04816,Escherichia coli,Positive
722,10081,7,dbAMP_25279,Escherichia coli,Positive
723,5480,8,dbAMP_17143,Klebsiella pneumoniae,Positive
724,2015,14,6751.0,Staphylococcus aureus,Positive
725,4048,9,dbAMP_10834,Listeria monocytogenes,Positive
726,2842,5,dbAMP_02420,Enterobacter cloacae,Positive
727,2359,2,dbAMP_00419,Bacillus megaterium,Positive
728,11333,14,dbAMP_34045,Staphylococcus aureus,Positive
729,10892,14,dbAMP_33021,Staphylococcus aureus,Positive
730,1643,11,21788.0,Pseudomonas aeruginosa,Positive
731,2158,7,DRAMP03075,Escherichia coli,Positive
732,2675,7,dbAMP_02042,Escherichia coli,Positive
733,7610,0,dbAMP_20930,Acinetobacter baumannii,Positive
734,997,1,20005.0,Bacillus cereus,Positive
735,3960,14,dbAMP_10415,Staphylococcus aureus,Positive
736,6129,14,dbAMP_18181,Staphylococcus aureus,Positive
737,5218,14,dbAMP_16658,Staphylococcus aureus,Positive
738,3614,2,dbAMP_04822,Bacillus megaterium,Positive
739,1282,6,20568.0,Enterococcus faecium,Positive
740,8985,14,dbAMP_23202,Staphylococcus aureus,Positive
741,10720,11,dbAMP_32254,Pseudomonas aeruginosa,Positive
742,9237,7,dbAMP_23748,Escherichia coli,Positive
743,661,14,19132.0,Staphylococcus aureus,Positive
744,10495,8,dbAMP_28848,Klebsiella pneumoniae,Positive
745,2769,8,dbAMP_02206,Klebsiella pneumoniae,Positive
746,4748,14,dbAMP_15989,Staphylococcus aureus,Positive
747,8162,3,dbAMP_21772,Bacillus subtilis,Positive
748,4806,10,dbAMP_16052,Micrococcus luteus,Positive
749,2866,11,dbAMP_02516,Pseudomonas aeruginosa,Positive
750,3604,3,dbAMP_04810,Bacillus subtilis,Positive
751,5180,14,dbAMP_16547,Staphylococcus aureus,Positive
752,2829,8,dbAMP_02394,Klebsiella pneumoniae,Positive
753,4270,14,dbAMP_12359,Staphylococcus aureus,Positive
754,223,14,1755.0,Staphylococcus aureus,Positive
755,3241,14,dbAMP_03523,Staphylococcus aureus,Positive
756,648,3,19017.0,Bacillus subtilis,Positive
757,1518,14,21447.0,Staphylococcus aureus,Positive
758,6162,6,dbAMP_18236,Enterococcus faecium,Positive
759,6849,15,dbAMP_19282,Staphylococcus epidermidis,Positive
760,6130,15,dbAMP_18182,Staphylococcus epidermidis,Positive
761,2224,15,DRAMP18615,Staphylococcus epidermidis,Positive
762,10122,7,dbAMP_25357,Escherichia coli,Positive
763,1584,7,21628.0,Escherichia coli,Positive
764,1356,15,20834.0,Staphylococcus epidermidis,Positive
765,7550,15,dbAMP_20776,Staphylococcus epidermidis,Positive
766,810,3,19616.0,Bacillus subtilis,Positive
767,2426,11,dbAMP_00972,Pseudomonas aeruginosa,Positive
768,8059,7,dbAMP_21607,Escherichia coli,Positive
769,3514,10,dbAMP_04524,Micrococcus luteus,Positive
770,1625,0,21725.0,Acinetobacter baumannii,Positive
771,5653,4,dbAMP_17462,Cryptococcus neoformans,Positive
772,7091,7,dbAMP_19725,Escherichia coli,Positive
773,8729,15,dbAMP_22721,Staphylococcus epidermidis,Positive
774,3955,8,dbAMP_10397,Klebsiella pneumoniae,Positive
775,5618,14,dbAMP_17421,Staphylococcus aureus,Positive
776,725,14,19367.0,Staphylococcus aureus,Positive
777,6374,7,dbAMP_18620,Escherichia coli,Positive
778,790,14,19576.0,Staphylococcus aureus,Positive
779,4794,14,dbAMP_16040,Staphylococcus aureus,Positive
780,689,0,19207.0,Acinetobacter baumannii,Positive
781,9868,12,dbAMP_24873,Saccharomyces cerevisiae,Positive
782,9190,10,dbAMP_23631,Micrococcus luteus,Positive
783,1780,11,22020.0,Pseudomonas aeruginosa,Positive
784,0,13,1004.0,Salmonella enterica,Positive
785,10042,11,dbAMP_25193,Pseudomonas aeruginosa,Positive
786,3308,14,dbAMP_03688,Staphylococcus aureus,Positive
787,7699,8,dbAMP_21021,Klebsiella pneumoniae,Positive
788,7991,3,dbAMP_21462,Bacillus subtilis,Positive
789,9987,7,dbAMP_25076,Escherichia coli,Positive
790,2165,7,DRAMP03253,Escherichia coli,Positive
791,543,11,18636.0,Pseudomonas aeruginosa,Positive
792,6028,8,dbAMP_18026,Klebsiella pneumoniae,Positive
793,11207,11,dbAMP_33601,Pseudomonas aeruginosa,Positive
794,6868,8,dbAMP_19302,Klebsiella pneumoniae,Positive
795,1313,14,20628.0,Staphylococcus aureus,Positive
796,806,15,19612.0,Staphylococcus epidermidis,Positive
797,4242,13,dbAMP_12015,Salmonella enterica,Positive
798,10441,14,dbAMP_28517,Staphylococcus aureus,Positive
799,2023,11,691.0,Pseudomonas aeruginosa,Positive
800,9064,3,dbAMP_23311,Bacillus subtilis,Positive
801,5750,7,dbAMP_17576,Escherichia coli,Positive
802,2585,14,dbAMP_01889,Staphylococcus aureus,Positive
803,4049,11,dbAMP_10836,Pseudomonas aeruginosa,Positive
804,10209,8,dbAMP_27120,Klebsiella pneumoniae,Positive
805,10291,14,dbAMP_27361,Staphylococcus aureus,Positive
806,7857,11,dbAMP_21233,Pseudomonas aeruginosa,Positive
807,4165,11,dbAMP_11295,Pseudomonas aeruginosa,Positive
808,10754,11,dbAMP_32449,Pseudomonas aeruginosa,Positive
809,7785,7,dbAMP_21130,Escherichia coli,Positive
810,1658,7,21841.0,Escherichia coli,Positive
811,6141,6,dbAMP_18210,Enterococcus faecium,Positive
812,8775,1,dbAMP_22783,Bacillus cereus,Positive
813,1960,14,3343.0,Staphylococcus aureus,Positive
814,9113,3,dbAMP_23466,Bacillus subtilis,Positive
815,4480,7,dbAMP_14880,Escherichia coli,Positive
816,3083,7,dbAMP_03098,Escherichia coli,Positive
817,58,11,14303.0,Pseudomonas aeruginosa,Positive
818,10114,14,dbAMP_25339,Staphylococcus aureus,Positive
819,1183,0,20349.0,Acinetobacter baumannii,Positive
820,3854,2,dbAMP_06258,Bacillus megaterium,Positive
821,5458,14,dbAMP_17115,Staphylococcus aureus,Positive
822,1677,7,21860.0,Escherichia coli,Positive
823,2332,7,dbAMP_00360,Escherichia coli,Positive
824,6875,15,dbAMP_19309,Staphylococcus epidermidis,Positive
825,7420,14,dbAMP_20514,Staphylococcus aureus,Positive
826,9863,15,dbAMP_24868,Staphylococcus epidermidis,Positive
827,872,11,19813.0,Pseudomonas aeruginosa,Positive
828,3712,13,dbAMP_05272,Salmonella enterica,Positive
829,5867,14,dbAMP_17783,Staphylococcus aureus,Positive
830,3043,6,dbAMP_03023,Enterococcus faecium,Positive
831,1631,14,21734.0,Staphylococcus aureus,Positive
832,10248,7,dbAMP_27231,Escherichia coli,Positive
833,1931,7,22375.0,Escherichia coli,Positive
834,1000,14,20008.0,Staphylococcus aureus,Positive
835,3923,8,dbAMP_10100,Klebsiella pneumoniae,Positive
836,1779,7,22019.0,Escherichia coli,Positive
837,7275,15,dbAMP_20326,Staphylococcus epidermidis,Positive
838,1535,8,21499.0,Klebsiella pneumoniae,Positive
839,850,7,19696.0,Escherichia coli,Positive
840,6520,7,dbAMP_18830,Escherichia coli,Positive
841,11087,14,dbAMP_33291,Staphylococcus aureus,Positive
842,6199,7,dbAMP_18370,Escherichia coli,Positive
843,1977,3,481.0,Bacillus subtilis,Positive
844,6752,14,dbAMP_19109,Staphylococcus aureus,Positive
845,5693,11,dbAMP_17503,Pseudomonas aeruginosa,Positive
846,6488,13,dbAMP_18798,Salmonella enterica,Positive
847,2527,13,dbAMP_01719,Salmonella enterica,Positive
848,3177,7,dbAMP_03389,Escherichia coli,Positive
849,2975,5,dbAMP_02836,Enterobacter cloacae,Positive
850,5686,7,dbAMP_17496,Escherichia coli,Positive
851,11179,9,dbAMP_33384,Listeria monocytogenes,Positive
852,4572,11,dbAMP_15752,Pseudomonas aeruginosa,Positive
853,743,11,19467.0,Pseudomonas aeruginosa,Positive
854,8541,13,dbAMP_22424,Salmonella enterica,Positive
855,5299,0,dbAMP_16784,Acinetobacter baumannii,Positive
856,4861,9,dbAMP_16121,Listeria monocytogenes,Positive
857,4256,10,dbAMP_12184,Micrococcus luteus,Positive
858,3661,3,dbAMP_05089,Bacillus subtilis,Positive
859,2571,11,dbAMP_01848,Pseudomonas aeruginosa,Positive
860,7647,14,dbAMP_20969,Staphylococcus aureus,Positive
