,PeptideID,TargetID,ID,Pathogens,Link
470,2598,14,dbAMP_21894,Staphylococcus aureus,Positive
471,7617,7,20289.0,Escherichia coli,Positive
472,5101,7,dbAMP_18896,Escherichia coli,Positive
473,7279,14,dbAMP_01887,Staphylococcus aureus,Positive
474,3513,7,dbAMP_22976,Escherichia coli,Positive
475,2985,8,dbAMP_18154,Klebsiella pneumoniae,Positive
476,777,11,dbAMP_15986,Pseudomonas aeruginosa,Positive
477,1795,7,dbAMP_19439,Escherichia coli,Positive
478,4027,14,17434.0,Staphylococcus aureus,Positive
479,1890,7,dbAMP_24711,Escherichia coli,Positive
480,3965,7,dbAMP_16427,Escherichia coli,Positive
481,6824,14,dbAMP_19257,Staphylococcus aureus,Positive
482,6145,7,dbAMP_22904,Escherichia coli,Positive
483,6230,13,dbAMP_15972,Salmonella enterica,Positive
484,3607,4,dbAMP_17454,Cryptococcus neoformans,Positive
485,4407,7,dbAMP_34220,Escherichia coli,Positive
486,4877,10,dbAMP_20537,Micrococcus luteus,Positive
487,3752,14,dbAMP_22940,Staphylococcus aureus,Positive
488,447,14,dbAMP_03668,Staphylococcus aureus,Positive
489,4457,3,dbAMP_32067,Bacillus subtilis,Positive
490,5815,3,dbAMP_32226,Bacillus subtilis,Positive
491,6170,8,20612.0,Klebsiella pneumoniae,Positive
492,7138,7,18071.0,Escherichia coli,Positive
493,1347,14,dbAMP_02570,Staphylococcus aureus,Positive
494,2468,7,dbAMP_03793,Escherichia coli,Positive
495,5039,7,dbAMP_03184,Escherichia coli,Positive
496,4230,5,1004.0,Enterobacter cloacae,Positive
497,5123,7,21980.0,Escherichia coli,Positive
498,8071,15,dbAMP_05798,Staphylococcus epidermidis,Positive
499,1410,14,dbAMP_32819,Staphylococcus aureus,Positive
500,3862,11,21585.0,Pseudomonas aeruginosa,Positive
501,2989,3,dbAMP_09839,Bacillus subtilis,Positive
502,448,6,dbAMP_24231,Enterococcus faecium,Positive
503,5855,7,dbAMP_03842,Escherichia coli,Positive
504,777,0,dbAMP_15986,Acinetobacter baumannii,Positive
505,6117,14,18605.0,Staphylococcus aureus,Positive
506,3925,8,dbAMP_18045,Klebsiella pneumoniae,Positive
507,5279,7,dbAMP_20739,Escherichia coli,Positive
508,4704,3,dbAMP_10810,Bacillus subtilis,Positive
509,5788,13,dbAMP_16435,Salmonella enterica,Positive
510,4433,9,21991.0,Listeria monocytogenes,Positive
511,3524,11,dbAMP_05716,Pseudomonas aeruginosa,Positive
512,3291,15,dbAMP_17543,Staphylococcus epidermidis,Positive
513,1980,7,dbAMP_22949,Escherichia coli,Positive
514,4262,14,dbAMP_18056,Staphylococcus aureus,Positive
515,8032,0,19704.0,Acinetobacter baumannii,Positive
516,264,14,dbAMP_03455,Staphylococcus aureus,Positive
517,4108,13,dbAMP_05270,Salmonella enterica,Positive
518,172,10,dbAMP_18233,Micrococcus luteus,Positive
519,5836,4,7010.0,Cryptococcus neoformans,Positive
520,5788,7,dbAMP_16435,Escherichia coli,Positive
521,6350,14,dbAMP_02254,Staphylococcus aureus,Positive
522,1675,14,dbAMP_14732,Staphylococcus aureus,Positive
523,561,3,dbAMP_20569,Bacillus subtilis,Positive
524,7003,15,dbAMP_20799,Staphylococcus epidermidis,Positive
525,4700,3,dbAMP_11208,Bacillus subtilis,Positive
526,6849,13,dbAMP_05489,Salmonella enterica,Positive
527,447,13,dbAMP_03668,Salmonella enterica,Positive
528,3509,8,dbAMP_02446,Klebsiella pneumoniae,Positive
529,6238,7,dbAMP_27303,Escherichia coli,Positive
530,2370,14,dbAMP_18588,Staphylococcus aureus,Positive
531,1370,8,dbAMP_18955,Klebsiella pneumoniae,Positive
532,7221,3,dbAMP_02950,Bacillus subtilis,Positive
533,1455,13,dbAMP_14831,Salmonella enterica,Positive
534,5355,13,dbAMP_03905,Salmonella enterica,Positive
535,3810,11,dbAMP_16234,Pseudomonas aeruginosa,Positive
536,7810,8,dbAMP_16561,Klebsiella pneumoniae,Positive
537,7760,15,dbAMP_18076,Staphylococcus epidermidis,Positive
538,55,7,dbAMP_21233,Escherichia coli,Positive
539,6052,7,DRAMP03254,Escherichia coli,Positive
540,2529,14,dbAMP_19864,Staphylococcus aureus,Positive
541,216,14,dbAMP_28746,Staphylococcus aureus,Positive
542,1655,2,dbAMP_06258,Bacillus megaterium,Positive
543,85,3,dbAMP_16056,Bacillus subtilis,Positive
544,960,14,dbAMP_22499,Staphylococcus aureus,Positive
545,2989,14,dbAMP_09839,Staphylococcus aureus,Positive
546,5960,15,dbAMP_23223,Staphylococcus epidermidis,Positive
547,2191,8,dbAMP_02836,Klebsiella pneumoniae,Positive
548,6014,7,dbAMP_22101,Escherichia coli,Positive
549,3227,7,dbAMP_22289,Escherichia coli,Positive
550,7699,14,dbAMP_23993,Staphylococcus aureus,Positive
551,2197,14,18985.0,Staphylococcus aureus,Positive
552,2285,14,dbAMP_27240,Staphylococcus aureus,Positive
553,2084,11,dbAMP_27179,Pseudomonas aeruginosa,Positive
554,2194,14,dbAMP_04973,Staphylococcus aureus,Positive
555,1891,7,dbAMP_14873,Escherichia coli,Positive
556,410,14,dbAMP_33022,Staphylococcus aureus,Positive
557,726,7,8829.0,Escherichia coli,Positive
558,1765,15,dbAMP_14723,Staphylococcus epidermidis,Positive
559,1438,8,dbAMP_16905,Klebsiella pneumoniae,Positive
560,1954,14,dbAMP_21403,Staphylococcus aureus,Positive
561,7453,8,dbAMP_17104,Klebsiella pneumoniae,Positive
562,4465,3,dbAMP_33029,Bacillus subtilis,Positive
563,4985,7,dbAMP_24350,Escherichia coli,Positive
564,813,8,18276.0,Klebsiella pneumoniae,Positive
565,2858,8,19669.0,Klebsiella pneumoniae,Positive
566,6439,7,dbAMP_18692,Escherichia coli,Positive
567,4825,14,1369.0,Staphylococcus aureus,Positive
568,7426,14,dbAMP_00358,Staphylococcus aureus,Positive
569,7989,0,dbAMP_18027,Acinetobacter baumannii,Positive
570,1595,11,dbAMP_20555,Pseudomonas aeruginosa,Positive
571,7864,7,dbAMP_18764,Escherichia coli,Positive
572,745,7,dbAMP_24032,Escherichia coli,Positive
573,4541,14,dbAMP_11548,Staphylococcus aureus,Positive
574,6688,13,dbAMP_24239,Salmonella enterica,Positive
575,3278,15,dbAMP_21532,Staphylococcus epidermidis,Positive
576,8074,14,dbAMP_19600,Staphylococcus aureus,Positive
577,1633,11,dbAMP_14729,Pseudomonas aeruginosa,Positive
578,7399,5,dbAMP_15962,Enterobacter cloacae,Positive
579,1729,13,dbAMP_24036,Salmonella enterica,Positive
580,618,11,dbAMP_18431,Pseudomonas aeruginosa,Positive
581,7155,8,dbAMP_02117,Klebsiella pneumoniae,Positive
582,7349,11,dbAMP_21289,Pseudomonas aeruginosa,Positive
583,6936,11,dbAMP_11436,Pseudomonas aeruginosa,Positive
584,4262,7,dbAMP_18056,Escherichia coli,Positive
585,5986,3,dbAMP_20519,Bacillus subtilis,Positive
586,5120,8,dbAMP_18142,Klebsiella pneumoniae,Positive
587,6611,14,dbAMP_24817,Staphylococcus aureus,Positive
588,2280,14,DRAMP21309,Staphylococcus aureus,Positive
589,4222,7,dbAMP_03673,Escherichia coli,Positive
590,7866,8,dbAMP_24295,Klebsiella pneumoniae,Positive
591,6839,3,dbAMP_33026,Bacillus subtilis,Positive
592,1140,3,dbAMP_10498,Bacillus subtilis,Positive
593,3308,12,dbAMP_25012,Saccharomyces cerevisiae,Positive
594,1802,11,dbAMP_23035,Pseudomonas aeruginosa,Positive
595,477,13,dbAMP_21732,Salmonella enterica,Positive
596,956,14,18463.0,Staphylococcus aureus,Positive
597,787,7,19634.0,Escherichia coli,Positive
598,4112,3,19703.0,Bacillus subtilis,Positive
599,7409,7,dbAMP_06084,Escherichia coli,Positive
600,2594,14,dbAMP_25426,Staphylococcus aureus,Positive
601,2950,0,18341.0,Acinetobacter baumannii,Positive
602,1936,11,dbAMP_24792,Pseudomonas aeruginosa,Positive
603,6081,7,dbAMP_19812,Escherichia coli,Positive
604,4753,15,3157.0,Staphylococcus epidermidis,Positive
605,4687,7,21116.0,Escherichia coli,Positive
606,293,7,dbAMP_15810,Escherichia coli,Positive
607,6982,3,dbAMP_22595,Bacillus subtilis,Positive
608,3656,7,dbAMP_16172,Escherichia coli,Positive
609,8048,0,7386.0,Acinetobacter baumannii,Positive
610,2415,11,dbAMP_25388,Pseudomonas aeruginosa,Positive
611,646,7,21855.0,Escherichia coli,Positive
612,1526,7,dbAMP_21037,Escherichia coli,Positive
613,3102,7,20394.0,Escherichia coli,Positive
614,5644,11,dbAMP_21519,Pseudomonas aeruginosa,Positive
615,4067,11,dbAMP_01988,Pseudomonas aeruginosa,Positive
616,2357,14,dbAMP_17155,Staphylococcus aureus,Positive
617,3630,3,dbAMP_25336,Bacillus subtilis,Positive
618,959,1,dbAMP_11985,Bacillus cereus,Positive
619,3085,10,18105.0,Micrococcus luteus,Positive
620,4552,11,dbAMP_16088,Pseudomonas aeruginosa,Positive
621,2637,7,dbAMP_04749,Escherichia coli,Positive
622,1423,11,dbAMP_27305,Pseudomonas aeruginosa,Positive
623,2714,7,dbAMP_18209,Escherichia coli,Positive
624,160,15,20492.0,Staphylococcus epidermidis,Positive
625,6781,14,dbAMP_18981,Staphylococcus aureus,Positive
626,1834,14,20539.0,Staphylococcus aureus,Positive
627,1643,14,dbAMP_06215,Staphylococcus aureus,Positive
628,507,7,19125.0,Escherichia coli,Positive
629,5333,6,DRAMP02872,Enterococcus faecium,Positive
630,6847,11,21734.0,Pseudomonas aeruginosa,Positive
631,4168,9,dbAMP_01289,Listeria monocytogenes,Positive
632,174,14,dbAMP_22875,Staphylococcus aureus,Positive
633,4606,7,dbAMP_22722,Escherichia coli,Positive
634,5232,7,dbAMP_03890,Escherichia coli,Positive
635,3489,15,dbAMP_24238,Staphylococcus epidermidis,Positive
636,6828,7,18331.0,Escherichia coli,Positive
637,50,6,dbAMP_01793,Enterococcus faecium,Positive
638,6684,7,dbAMP_21536,Escherichia coli,Positive
639,7147,15,dbAMP_00627,Staphylococcus epidermidis,Positive
640,2791,7,dbAMP_02852,Escherichia coli,Positive
641,3104,14,dbAMP_27239,Staphylococcus aureus,Positive
642,3837,11,dbAMP_02201,Pseudomonas aeruginosa,Positive
643,6435,11,dbAMP_00951,Pseudomonas aeruginosa,Positive
644,7402,1,DRAMP20877,Bacillus cereus,Positive
645,5306,7,dbAMP_02247,Escherichia coli,Positive
646,1345,7,18818.0,Escherichia coli,Positive
647,7265,15,22315.0,Staphylococcus epidermidis,Positive
648,4683,15,dbAMP_18438,Staphylococcus epidermidis,Positive
649,1241,9,DRAMP00074,Listeria monocytogenes,Positive
650,6240,8,dbAMP_20438,Klebsiella pneumoniae,Positive
651,6934,3,20268.0,Bacillus subtilis,Positive
652,6524,13,20889.0,Salmonella enterica,Positive
653,7119,11,dbAMP_34045,Pseudomonas aeruginosa,Positive
654,4649,11,dbAMP_32307,Pseudomonas aeruginosa,Positive
655,164,14,dbAMP_11245,Staphylococcus aureus,Positive
656,6290,0,dbAMP_16784,Acinetobacter baumannii,Positive
657,5979,14,dbAMP_17833,Staphylococcus aureus,Positive
658,624,14,dbAMP_15750,Staphylococcus aureus,Positive
659,385,9,dbAMP_18876,Listeria monocytogenes,Positive
660,4585,15,dbAMP_21769,Staphylococcus epidermidis,Positive
661,5827,3,dbAMP_24917,Bacillus subtilis,Positive
662,2118,10,dbAMP_27249,Micrococcus luteus,Positive
663,1066,11,dbAMP_01759,Pseudomonas aeruginosa,Positive
664,7009,11,dbAMP_14885,Pseudomonas aeruginosa,Positive
665,1261,4,dbAMP_10340,Cryptococcus neoformans,Positive
666,5920,14,dbAMP_21734,Staphylococcus aureus,Positive
667,7834,6,dbAMP_17983,Enterococcus faecium,Positive
668,6524,7,20889.0,Escherichia coli,Positive
669,3019,13,dbAMP_18802,Salmonella enterica,Positive
670,6741,7,dbAMP_17053,Escherichia coli,Positive
671,652,7,18190.0,Escherichia coli,Positive
672,1769,14,dbAMP_17406,Staphylococcus aureus,Positive
673,7278,10,dbAMP_02310,Micrococcus luteus,Positive
674,6032,11,dbAMP_18436,Pseudomonas aeruginosa,Positive
675,591,10,dbAMP_17810,Micrococcus luteus,Positive
676,5818,11,dbAMP_18379,Pseudomonas aeruginosa,Positive
677,7581,3,dbAMP_31181,Bacillus subtilis,Positive
678,5151,7,dbAMP_21066,Escherichia coli,Positive
679,1556,7,dbAMP_22090,Escherichia coli,Positive
680,4316,8,dbAMP_23108,Klebsiella pneumoniae,Positive
681,3578,14,dbAMP_09746,Staphylococcus aureus,Positive
682,1118,3,18049.0,Bacillus subtilis,Positive
683,6282,7,DRAMP01607,Escherichia coli,Positive
684,3803,14,21081.0,Staphylococcus aureus,Positive
685,4968,3,dbAMP_20294,Bacillus subtilis,Positive
686,6111,7,dbAMP_23596,Escherichia coli,Positive
687,3465,3,dbAMP_24387,Bacillus subtilis,Positive
688,4145,7,dbAMP_04996,Escherichia coli,Positive
689,7324,7,dbAMP_18667,Escherichia coli,Positive
690,2318,10,763.0,Micrococcus luteus,Positive
691,7930,14,dbAMP_02590,Staphylococcus aureus,Positive
692,6573,7,dbAMP_17987,Escherichia coli,Positive
693,2256,3,20632.0,Bacillus subtilis,Positive
694,2895,11,dbAMP_15876,Pseudomonas aeruginosa,Positive
695,420,14,dbAMP_23990,Staphylococcus aureus,Positive
696,680,7,dbAMP_21050,Escherichia coli,Positive
697,2368,14,dbAMP_19809,Staphylococcus aureus,Positive
698,4205,6,dbAMP_16436,Enterococcus faecium,Positive
699,879,10,dbAMP_05178,Micrococcus luteus,Positive
700,5802,7,dbAMP_18872,Escherichia coli,Positive
701,4166,11,dbAMP_21354,Pseudomonas aeruginosa,Positive
702,1616,14,dbAMP_16386,Staphylococcus aureus,Positive
703,3055,7,dbAMP_23285,Escherichia coli,Positive
704,549,5,dbAMP_15397,Enterobacter cloacae,Positive
705,5084,7,19928.0,Escherichia coli,Positive
706,7404,3,dbAMP_05723,Bacillus subtilis,Positive
707,2789,13,17603.0,Salmonella enterica,Positive
708,5901,7,dbAMP_03453,Escherichia coli,Positive
709,3780,14,dbAMP_19295,Staphylococcus aureus,Positive
710,2354,15,dbAMP_05507,Staphylococcus epidermidis,Positive
711,2355,7,17184.0,Escherichia coli,Positive
712,4966,11,19992.0,Pseudomonas aeruginosa,Positive
713,4459,7,dbAMP_34099,Escherichia coli,Positive
714,1426,7,dbAMP_17989,Escherichia coli,Positive
715,1275,11,dbAMP_24901,Pseudomonas aeruginosa,Positive
716,2405,14,dbAMP_18285,Staphylococcus aureus,Positive
717,5129,13,dbAMP_21492,Salmonella enterica,Positive
718,4954,0,dbAMP_25009,Acinetobacter baumannii,Positive
719,7055,10,dbAMP_14711,Micrococcus luteus,Positive
720,4259,7,dbAMP_05490,Escherichia coli,Positive
721,7149,7,21127.0,Escherichia coli,Positive
722,421,0,dbAMP_22622,Acinetobacter baumannii,Positive
723,5925,7,dbAMP_17972,Escherichia coli,Positive
724,1454,14,dbAMP_22253,Staphylococcus aureus,Positive
725,1227,7,dbAMP_21097,Escherichia coli,Positive
726,5996,11,dbAMP_03122,Pseudomonas aeruginosa,Positive
727,819,14,20385.0,Staphylococcus aureus,Positive
728,712,7,dbAMP_15873,Escherichia coli,Positive
729,7535,2,dbAMP_14798,Bacillus megaterium,Positive
730,2718,14,dbAMP_23886,Staphylococcus aureus,Positive
731,4493,14,dbAMP_33259,Staphylococcus aureus,Positive
732,4817,14,20122.0,Staphylococcus aureus,Positive
733,870,7,dbAMP_19692,Escherichia coli,Positive
734,7341,14,dbAMP_22113,Staphylococcus aureus,Positive
735,2562,11,dbAMP_27349,Pseudomonas aeruginosa,Positive
736,421,7,dbAMP_22622,Escherichia coli,Positive
737,2927,15,22318.0,Staphylococcus epidermidis,Positive
738,1959,12,9783.0,Saccharomyces cerevisiae,Positive
739,6431,7,dbAMP_17505,Escherichia coli,Positive
740,335,7,20502.0,Escherichia coli,Positive
741,3048,11,20184.0,Pseudomonas aeruginosa,Positive
742,3101,14,1361.0,Staphylococcus aureus,Positive
743,3310,9,dbAMP_31609,Listeria monocytogenes,Positive
744,6349,11,dbAMP_03608,Pseudomonas aeruginosa,Positive
745,6398,11,dbAMP_01162,Pseudomonas aeruginosa,Positive
746,4902,14,dbAMP_31742,Staphylococcus aureus,Positive
747,1455,15,dbAMP_14831,Staphylococcus epidermidis,Positive
748,2083,15,dbAMP_14731,Staphylococcus epidermidis,Positive
749,6864,10,dbAMP_14774,Micrococcus luteus,Positive
750,4789,4,dbAMP_21731,Cryptococcus neoformans,Positive
751,576,15,dbAMP_23248,Staphylococcus epidermidis,Positive
752,6863,7,710.0,Escherichia coli,Positive
753,351,14,dbAMP_22713,Staphylococcus aureus,Positive
754,1118,13,18049.0,Salmonella enterica,Positive
755,3401,7,19904.0,Escherichia coli,Positive
756,3487,7,22061.0,Escherichia coli,Positive
757,1394,7,dbAMP_16201,Escherichia coli,Positive
758,6867,7,dbAMP_14863,Escherichia coli,Positive
759,6579,14,dbAMP_09830,Staphylococcus aureus,Positive
760,5327,7,dbAMP_20524,Escherichia coli,Positive
761,6449,15,19119.0,Staphylococcus epidermidis,Positive
762,7375,7,dbAMP_24376,Escherichia coli,Positive
763,7181,10,dbAMP_23296,Micrococcus luteus,Positive
764,5421,9,dbAMP_16903,Listeria monocytogenes,Positive
765,6874,9,22098.0,Listeria monocytogenes,Positive
766,578,5,dbAMP_21972,Enterobacter cloacae,Positive
767,7609,14,22107.0,Staphylococcus aureus,Positive
768,5429,14,dbAMP_23677,Staphylococcus aureus,Positive
769,4085,7,dbAMP_17375,Escherichia coli,Positive
770,2055,11,dbAMP_21372,Pseudomonas aeruginosa,Positive
771,777,14,dbAMP_15986,Staphylococcus aureus,Positive
772,2548,7,dbAMP_05504,Escherichia coli,Positive
773,1711,6,19468.0,Enterococcus faecium,Positive
774,3243,3,dbAMP_00752,Bacillus subtilis,Positive
775,1716,11,dbAMP_17753,Pseudomonas aeruginosa,Positive
776,3688,15,dbAMP_33028,Staphylococcus epidermidis,Positive
777,1463,14,dbAMP_18075,Staphylococcus aureus,Positive
778,345,7,dbAMP_16105,Escherichia coli,Positive
779,5597,7,dbAMP_33577,Escherichia coli,Positive
780,7346,14,dbAMP_14814,Staphylococcus aureus,Positive
781,5394,7,dbAMP_28230,Escherichia coli,Positive
782,6840,2,dbAMP_14691,Bacillus megaterium,Positive
783,2350,7,dbAMP_17792,Escherichia coli,Positive
784,2237,15,dbAMP_01885,Staphylococcus epidermidis,Positive
785,89,13,dbAMP_03794,Salmonella enterica,Positive
786,5150,3,19202.0,Bacillus subtilis,Positive
787,2067,7,dbAMP_25334,Escherichia coli,Positive
788,5137,8,21729.0,Klebsiella pneumoniae,Positive
789,4239,14,19266.0,Staphylococcus aureus,Positive
790,3284,7,19862.0,Escherichia coli,Positive
791,4094,7,12761.0,Escherichia coli,Positive
792,2582,11,dbAMP_21369,Pseudomonas aeruginosa,Positive
793,4225,3,dbAMP_33605,Bacillus subtilis,Positive
794,6967,8,21578.0,Klebsiella pneumoniae,Positive
795,1571,7,DRAMP02867,Escherichia coli,Positive
796,363,15,22339.0,Staphylococcus epidermidis,Positive
797,3956,3,dbAMP_02819,Bacillus subtilis,Positive
798,6736,1,dbAMP_24520,Bacillus cereus,Positive
799,7521,14,22053.0,Staphylococcus aureus,Positive
800,7870,11,dbAMP_11289,Pseudomonas aeruginosa,Positive
801,3758,11,dbAMP_15983,Pseudomonas aeruginosa,Positive
802,3428,9,dbAMP_33594,Listeria monocytogenes,Positive
803,4001,10,dbAMP_02339,Micrococcus luteus,Positive
804,6795,7,21468.0,Escherichia coli,Positive
805,347,14,dbAMP_24168,Staphylococcus aureus,Positive
806,89,11,dbAMP_03794,Pseudomonas aeruginosa,Positive
807,6151,0,dbAMP_33684,Acinetobacter baumannii,Positive
808,5832,14,dbAMP_27312,Staphylococcus aureus,Positive
809,4601,13,dbAMP_25010,Salmonella enterica,Positive
810,2482,14,dbAMP_23882,Staphylococcus aureus,Positive
811,5052,15,dbAMP_20281,Staphylococcus epidermidis,Positive
812,2083,13,dbAMP_14731,Salmonella enterica,Positive
813,7699,11,dbAMP_23993,Pseudomonas aeruginosa,Positive
814,433,11,dbAMP_06675,Pseudomonas aeruginosa,Positive
815,7602,13,dbAMP_34040,Salmonella enterica,Positive
816,4653,9,dbAMP_16123,Listeria monocytogenes,Positive
817,5870,8,dbAMP_17522,Klebsiella pneumoniae,Positive
818,2574,14,dbAMP_18987,Staphylococcus aureus,Positive
819,2345,11,dbAMP_18393,Pseudomonas aeruginosa,Positive
820,2494,15,dbAMP_11573,Staphylococcus epidermidis,Positive
821,3361,10,dbAMP_31341,Micrococcus luteus,Positive
822,882,8,18757.0,Klebsiella pneumoniae,Positive
823,2383,0,dbAMP_31637,Acinetobacter baumannii,Positive
824,1407,14,dbAMP_16560,Staphylococcus aureus,Positive
825,3887,11,dbAMP_22975,Pseudomonas aeruginosa,Positive
826,3930,14,dbAMP_16057,Staphylococcus aureus,Positive
827,861,7,dbAMP_03037,Escherichia coli,Positive
828,6991,14,dbAMP_03395,Staphylococcus aureus,Positive
829,7770,1,dbAMP_03296,Bacillus cereus,Positive
830,5574,11,dbAMP_24750,Pseudomonas aeruginosa,Positive
831,7817,1,dbAMP_15774,Bacillus cereus,Positive
832,2819,3,20151.0,Bacillus subtilis,Positive
833,911,11,dbAMP_16746,Pseudomonas aeruginosa,Positive
834,1462,10,dbAMP_17358,Micrococcus luteus,Positive
835,4604,14,20631.0,Staphylococcus aureus,Positive
836,5322,7,dbAMP_10614,Escherichia coli,Positive
837,7629,0,22312.0,Acinetobacter baumannii,Positive
838,7462,14,dbAMP_22781,Staphylococcus aureus,Positive
839,6034,8,dbAMP_31134,Klebsiella pneumoniae,Positive
840,3613,4,dbAMP_16500,Cryptococcus neoformans,Positive
841,7722,8,dbAMP_20531,Klebsiella pneumoniae,Positive
842,1589,14,dbAMP_16525,Staphylococcus aureus,Positive
843,1540,15,19556.0,Staphylococcus epidermidis,Positive
844,7546,15,DRAMP02272,Staphylococcus epidermidis,Positive
845,5467,8,19494.0,Klebsiella pneumoniae,Positive
846,2094,12,dbAMP_10642,Saccharomyces cerevisiae,Positive
847,522,3,21165.0,Bacillus subtilis,Positive
848,1871,2,DRAMP03075,Bacillus megaterium,Positive
849,7811,7,dbAMP_16783,Escherichia coli,Positive
850,3045,13,dbAMP_18106,Salmonella enterica,Positive
851,3746,10,22373.0,Micrococcus luteus,Positive
852,4254,14,dbAMP_33297,Staphylococcus aureus,Positive
853,6861,14,18649.0,Staphylococcus aureus,Positive
854,6726,5,dbAMP_16283,Enterobacter cloacae,Positive
855,5644,14,dbAMP_21519,Staphylococcus aureus,Positive
856,7675,3,dbAMP_33633,Bacillus subtilis,Positive
857,7091,7,dbAMP_24012,Escherichia coli,Positive
858,349,10,dbAMP_15959,Micrococcus luteus,Positive
859,6220,11,dbAMP_17534,Pseudomonas aeruginosa,Positive
860,4089,11,775.0,Pseudomonas aeruginosa,Positive
861,104,0,19813.0,Acinetobacter baumannii,Positive
862,7401,11,dbAMP_02252,Pseudomonas aeruginosa,Positive
863,8082,4,dbAMP_22133,Cryptococcus neoformans,Positive
864,1701,13,17280.0,Salmonella enterica,Positive
